ticker,bank_name,source_type,form_type,period_year,period_quarter,period_label,expected_doc_count,observed_doc_count,status,status_detail,storage_kind,local_refs,source_urls,manual_search_hint,notes
FHN,First Horizon Corp,sec_filing,8-K,2018,1,2018_Q1,4,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696618000003/taxact.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696618000008/a4q17financialsupplement8-.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041318000129/c90222_8k.htm | https://www.sec.gov/Archives/edgar/data/36966/000117184318000451/f8k_011918.htm,FHN 8-K 2018 Q1,
FHN,First Horizon Corp,sec_filing,8-K,2018,2,2018_Q2,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696618000015/a1q18financialsupplement8-.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041318001527/c91074_8k.htm | https://www.sec.gov/Archives/edgar/data/36966/000117184318002684/f8k_041318.htm,FHN 8-K 2018 Q2,
FHN,First Horizon Corp,sec_filing,8-K,2018,3,2018_Q3,4,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696618000025/a2q18financialsupplement8-.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041318002335/c91706_8k.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041318002841/c91995_8k.htm | https://www.sec.gov/Archives/edgar/data/36966/000117184318005198/f8k_071718.htm,FHN 8-K 2018 Q3,
FHN,First Horizon Corp,sec_filing,8-K,2018,4,2018_Q4,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696618000033/a3q18financialsupplement8-.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041318003156/c92203_8k.htm | https://www.sec.gov/Archives/edgar/data/36966/000117184318006992/f8k_101618.htm,FHN 8-K 2018 Q4,
FHN,First Horizon Corp,sec_filing,8-K,2019,1,2019_Q1,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696619000003/a4q18financialsupplement8-.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041319000189/c92784_8k.htm | https://www.sec.gov/Archives/edgar/data/36966/000117184319000350/f8k_011819.htm,FHN 8-K 2019 Q1,
FHN,First Horizon Corp,sec_filing,8-K,2019,2,2019_Q2,4,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696619000009/a1q19financialsupplement8-.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696619000015/rebranding8-k.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041319001284/c93500_8k.htm | https://www.sec.gov/Archives/edgar/data/36966/000117184319002427/f8k_041619.htm,FHN 8-K 2019 Q2,
FHN,First Horizon Corp,sec_filing,8-K,2019,3,2019_Q3,2,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696619000019/a2q19financialsupplement8-.htm | https://www.sec.gov/Archives/edgar/data/36966/000117184319004598/f8k_071619.htm,FHN 8-K 2019 Q3,
FHN,First Horizon Corp,sec_filing,8-K,2019,4,2019_Q4,5,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696619000030/fhn3q19101619.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696619000036/branches8kform.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041319002764/c94507_8k-ixbrl.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041319002797/c94519_8k-ixbrl.htm | https://www.sec.gov/Archives/edgar/data/36966/000117184319006522/f8k_101619.htm,FHN 8-K 2019 Q4,
FHN,First Horizon Corp,sec_filing,8-K,2020,1,2020_Q1,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696620000006/a4q198-kdocument.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041320000195/c95125_8k-ixbrl.htm | https://www.sec.gov/Archives/edgar/data/36966/000117184320000311/f8k_011720.htm,FHN 8-K 2020 Q1,
FHN,First Horizon Corp,sec_filing,8-K,2020,2,2020_Q2,12,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696620000013/a1q20208-kdocument.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041320001014/c95684_8k-ixbrl.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041320001060/c95733_8k-ixbrl.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041320001082/c95742_8k-ixbrl.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041320001152/c95405_8k-ixbrl.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041320001221/c95775_8k-ixbrl.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041320001269/c95768_8kixbrl.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041320001475/c95864_8k-ixbrl.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041320001492/c95905_8k-ixbrl.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041320001502/c95916_8kixbrl.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041320001617/c95918_8kixbrl.htm | https://www.sec.gov/Archives/edgar/data/36966/000117184320002730/f8k_042120.htm,FHN 8-K 2020 Q2,
FHN,First Horizon Corp,sec_filing,8-K,2020,3,2020_Q3,6,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696620000025/a2q20208-kdocument.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696620000026/a2q20208-kdocument1.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696620000036/a91420208-kdocument.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041320001742/c100054_8k-ixbrl.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041320001915/c100203_8k-ixbrl.htm | https://www.sec.gov/Archives/edgar/data/36966/000117184320005014/f8k_071720.htm,FHN 8-K 2020 Q3,
FHN,First Horizon Corp,sec_filing,8-K,2020,4,2020_Q4,4,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696620000043/fhn-20201023.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696620000046/fhn-20201023.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041320002470/c100628_8kixbrl.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041320002588/c100712_8k-ixbrl.htm,FHN 8-K 2020 Q4,
FHN,First Horizon Corp,sec_filing,8-K,2021,1,2021_Q1,2,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696621000003/fhn-20210122.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041321000091/c101041_8kixbrl.htm,FHN 8-K 2021 Q1,
FHN,First Horizon Corp,sec_filing,8-K,2021,2,2021_Q2,5,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696621000017/fhn-20210421.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041321000908/c101637_8kixbrl.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041321000915/c101611_8k-ixbrl.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041321001019/c101664_8kixbrl.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041321001274/c101983_8k-ixbrl.htm,FHN 8-K 2021 Q2,
FHN,First Horizon Corp,sec_filing,8-K,2021,3,2021_Q3,4,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696621000030/fhn-20210716.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041321001393/c102099_8k-ixbrl.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041321001578/c102274_8k-ixbrl.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041321001695/c102347_8k-ixbrl.htm,FHN 8-K 2021 Q3,
FHN,First Horizon Corp,sec_filing,8-K,2021,4,2021_Q4,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696621000041/fhn-20211020.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696621000045/fhn-20211027.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696621000056/fhn-20211105.htm,FHN 8-K 2021 Q4,
FHN,First Horizon Corp,sec_filing,8-K,2022,1,2022_Q1,4,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696622000005/fhn-20220120.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041322000362/c103141_8k-ixbrl.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041322000427/c103158_8k-ixbrl.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041322000471/c103226_8k-ixbrl.htm,FHN 8-K 2022 Q1,
FHN,First Horizon Corp,sec_filing,8-K,2022,2,2022_Q2,5,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696622000023/fhn-20220419.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696622000026/fhn-20220426.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696622000038/fhn-20220531.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696622000042/fhn-20220607.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041322001080/c103740-8k_ixbrl.htm,FHN 8-K 2022 Q2,
FHN,First Horizon Corp,sec_filing,8-K,2022,3,2022_Q3,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696622000045/fhn-20220719.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696622000049/fhn-20220726.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696622000060/fhn-20220810.htm,FHN 8-K 2022 Q3,
FHN,First Horizon Corp,sec_filing,8-K,2022,4,2022_Q4,2,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696622000065/fhn-20221018.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696622000068/fhn-20221025.htm,FHN 8-K 2022 Q4,
FHN,First Horizon Corp,sec_filing,8-K,2023,1,2023_Q1,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696623000004/fhn-20230118.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041323000125/c105383_8k-ixbrl.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041323000331/c105628_8k-ixbrl.htm,FHN 8-K 2023 Q1,
FHN,First Horizon Corp,sec_filing,8-K,2023,2,2023_Q2,5,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696623000033/fhn-20230418.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696623000038/fhn-20230425.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696623000042/fhn-20230504.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696623000055/fhn-20230606.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041323001759/c106438_8k-ixbrl.htm,FHN 8-K 2023 Q2,
FHN,First Horizon Corp,sec_filing,8-K,2023,3,2023_Q3,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696623000082/fhn-20230719.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696623000084/fhn-20230725.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696623000097/fhn-20230803.htm,FHN 8-K 2023 Q3,
FHN,First Horizon Corp,sec_filing,8-K,2023,4,2023_Q4,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696623000108/fhn-20231018.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696623000110/fhn-20231016.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696623000113/fhn-20231023.htm,FHN 8-K 2023 Q4,
FHN,First Horizon Corp,sec_filing,8-K,2024,1,2024_Q1,2,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696624000004/fhn-20240118.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696624000007/fhn-20240122.htm,FHN 8-K 2024 Q1,
FHN,First Horizon Corp,sec_filing,8-K,2024,2,2024_Q2,2,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696624000021/fhn-20240417.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696624000024/fhn-20240423.htm,FHN 8-K 2024 Q2,
FHN,First Horizon Corp,sec_filing,8-K,2024,3,2024_Q3,2,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696624000073/fhn-20240717.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696624000078/fhn-20240722.htm,FHN 8-K 2024 Q3,
FHN,First Horizon Corp,sec_filing,8-K,2024,4,2024_Q4,1,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696624000090/fhn-20241016.htm,FHN 8-K 2024 Q4,
FHN,First Horizon Corp,sec_filing,8-K,2025,1,2025_Q1,4,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/36966/000003696625000003/fhn-20250116.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696625000006/fhn-20250127.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696625000018/fhn-20250211.htm | https://www.sec.gov/Archives/edgar/data/36966/000093041325000904/c112009_8k-ixbrl.htm,FHN 8-K 2025 Q1,
FHN,First Horizon Corp,sec_filing,8-K,2025,2,2025_Q2,3,2,partial,quarterly 8-K inventory compared to SEC filing list,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FHN/8-K/FHN_8-K_2025_Q2/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FHN/8-K/FHN_8-K_2025_Q2_2/primary-document.html,https://www.sec.gov/Archives/edgar/data/36966/000003696625000035/fhn-20250416.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696625000039/fhn-20250428.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696625000047/fhn-20250429.htm,FHN 8-K 2025 Q2,
FHN,First Horizon Corp,sec_filing,8-K,2025,3,2025_Q3,3,3,available,quarterly 8-K inventory compared to SEC filing list,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FHN/8-K/FHN_8-K_2025_Q3/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FHN/8-K/FHN_8-K_2025_Q3_2/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FHN/8-K/FHN_8-K_2025_Q3_3/primary-document.html,https://www.sec.gov/Archives/edgar/data/36966/000003696625000098/fhn-20250716.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696625000111/fhn-20250804.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696625000114/fhn-20250820.htm,FHN 8-K 2025 Q3,
FHN,First Horizon Corp,sec_filing,8-K,2025,4,2025_Q4,2,2,available,quarterly 8-K inventory compared to SEC filing list,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FHN/8-K/FHN_8-K_2025_Q4/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FHN/8-K/FHN_8-K_2025_Q4_2/primary-document.html,https://www.sec.gov/Archives/edgar/data/36966/000003696625000133/fhn-20251015.htm | https://www.sec.gov/Archives/edgar/data/36966/000003696625000138/fhn-20251027.htm,FHN 8-K 2025 Q4,
FHN,First Horizon Corp,sec_filing,8-K,2026,1,2026_Q1,1,1,available,quarterly 8-K inventory compared to SEC filing list,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FHN/8-K/FHN_8-K_2026_Q1/primary-document.html,https://www.sec.gov/Archives/edgar/data/36966/000003696626000012/fhn-20260115.htm,FHN 8-K 2026 Q1,
FHN,First Horizon Corp,mra_mria,mra_mria,,,all_periods,,0,not_public,no public MRA/MRIA document located,local_file,,,First Horizon Corp MRA MRIA supervisory letter AI,MRA/MRIA inventory has no fixed expected count
FITB,Fifth Third Bancorp,transcript,transcript,2024,1,2024_Q1,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/FITB_2024_Q1.txt,,Fifth Third Bancorp earnings call transcript 2024 Q1,
FITB,Fifth Third Bancorp,transcript,transcript,2024,2,2024_Q2,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/FITB_2024_Q2.txt,,Fifth Third Bancorp earnings call transcript 2024 Q2,
FITB,Fifth Third Bancorp,transcript,transcript,2024,3,2024_Q3,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/FITB_2024_Q3.txt,,Fifth Third Bancorp earnings call transcript 2024 Q3,
FITB,Fifth Third Bancorp,transcript,transcript,2024,4,2024_Q4,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/FITB_2024_Q4.txt,,Fifth Third Bancorp earnings call transcript 2024 Q4,
FITB,Fifth Third Bancorp,transcript,transcript,2025,1,2025_Q1,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/FITB_2025_Q1.txt,,Fifth Third Bancorp earnings call transcript 2025 Q1,
FITB,Fifth Third Bancorp,transcript,transcript,2025,2,2025_Q2,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/FITB_2025_Q2.txt,,Fifth Third Bancorp earnings call transcript 2025 Q2,
FITB,Fifth Third Bancorp,transcript,transcript,2025,3,2025_Q3,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/FITB_2025_Q3.txt,,Fifth Third Bancorp earnings call transcript 2025 Q3,
FITB,Fifth Third Bancorp,transcript,transcript,2025,4,2025_Q4,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/FITB_2025_Q4.txt,,Fifth Third Bancorp earnings call transcript 2025 Q4,
FITB,Fifth Third Bancorp,call_report,call_report,2024,1,2024_Q1,1,0,not_public,call report not returned by FDIC API for requested quarter,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:993,Fifth Third Bancorp call report 2024 Q1,"Matched FDIC institution 'Fifth Third Bank' / FIFTH THIRD BCORP (CERT 993, confidence 0.97)"
FITB,Fifth Third Bancorp,call_report,call_report,2024,2,2024_Q2,1,0,not_public,call report not returned by FDIC API for requested quarter,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:993,Fifth Third Bancorp call report 2024 Q2,"Matched FDIC institution 'Fifth Third Bank' / FIFTH THIRD BCORP (CERT 993, confidence 0.97)"
FITB,Fifth Third Bancorp,call_report,call_report,2024,3,2024_Q3,1,0,not_public,call report not returned by FDIC API for requested quarter,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:993,Fifth Third Bancorp call report 2024 Q3,"Matched FDIC institution 'Fifth Third Bank' / FIFTH THIRD BCORP (CERT 993, confidence 0.97)"
FITB,Fifth Third Bancorp,call_report,call_report,2024,4,2024_Q4,1,0,not_public,call report not returned by FDIC API for requested quarter,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:993,Fifth Third Bancorp call report 2024 Q4,"Matched FDIC institution 'Fifth Third Bank' / FIFTH THIRD BCORP (CERT 993, confidence 0.97)"
FITB,Fifth Third Bancorp,call_report,call_report,2025,1,2025_Q1,1,0,not_public,call report not returned by FDIC API for requested quarter,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:993,Fifth Third Bancorp call report 2025 Q1,"Matched FDIC institution 'Fifth Third Bank' / FIFTH THIRD BCORP (CERT 993, confidence 0.97)"
FITB,Fifth Third Bancorp,call_report,call_report,2025,2,2025_Q2,1,0,not_public,call report not returned by FDIC API for requested quarter,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:993,Fifth Third Bancorp call report 2025 Q2,"Matched FDIC institution 'Fifth Third Bank' / FIFTH THIRD BCORP (CERT 993, confidence 0.97)"
FITB,Fifth Third Bancorp,call_report,call_report,2025,3,2025_Q3,1,0,not_public,call report not returned by FDIC API for requested quarter,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:993,Fifth Third Bancorp call report 2025 Q3,"Matched FDIC institution 'Fifth Third Bank' / FIFTH THIRD BCORP (CERT 993, confidence 0.97)"
FITB,Fifth Third Bancorp,call_report,call_report,2025,4,2025_Q4,1,0,not_public,call report not returned by FDIC API for requested quarter,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:993,Fifth Third Bancorp call report 2025 Q4,"Matched FDIC institution 'Fifth Third Bank' / FIFTH THIRD BCORP (CERT 993, confidence 0.97)"
FITB,Fifth Third Bancorp,sec_filing,10-K,2024,4,2024_Q4,0,1,not_filed_by_cutoff,filing missing locally,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FITB/10-K/FITB_10-K_2024_Q4/primary-document.html,,FITB 10-K 2024,
FITB,Fifth Third Bancorp,sec_filing,10-K,2025,4,2025_Q4,0,0,not_filed_by_cutoff,filing missing locally,local_file,,,FITB 10-K 2025,
FITB,Fifth Third Bancorp,sec_filing,10-Q,2024,1,2024_Q1,0,1,not_filed_by_cutoff,filing missing locally,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FITB/10-Q/FITB_10-Q_2024_Q1/primary-document.html,,FITB 10-Q 2024,
FITB,Fifth Third Bancorp,sec_filing,10-Q,2024,2,2024_Q2,1,1,available,local filing coverage complete,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FITB/10-Q/FITB_10-Q_2024_Q2/primary-document.html,https://www.sec.gov/Archives/edgar/data/35527/000003552724000166/fitb-20240331.htm,FITB 10-Q 2024,
FITB,Fifth Third Bancorp,sec_filing,10-Q,2024,3,2024_Q3,1,1,available,local filing coverage complete,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FITB/10-Q/FITB_10-Q_2024_Q3/primary-document.html,https://www.sec.gov/Archives/edgar/data/35527/000003552724000212/fitb-20240630.htm,FITB 10-Q 2024,
FITB,Fifth Third Bancorp,sec_filing,10-Q,2025,1,2025_Q1,0,1,not_filed_by_cutoff,filing missing locally,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FITB/10-Q/FITB_10-Q_2025_Q1/primary-document.html,,FITB 10-Q 2025,
FITB,Fifth Third Bancorp,sec_filing,10-Q,2025,2,2025_Q2,1,1,available,local filing coverage complete,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FITB/10-Q/FITB_10-Q_2025_Q2/primary-document.html,https://www.sec.gov/Archives/edgar/data/35527/000003552725000137/fitb-20250331.htm,FITB 10-Q 2025,
FITB,Fifth Third Bancorp,sec_filing,10-Q,2025,3,2025_Q3,1,1,available,local filing coverage complete,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FITB/10-Q/FITB_10-Q_2025_Q3/primary-document.html,https://www.sec.gov/Archives/edgar/data/35527/000003552725000171/fitb-20250630.htm,FITB 10-Q 2025,
FITB,Fifth Third Bancorp,sec_filing,DEF 14A,2024,2,2024_Q2,0,1,not_filed_by_cutoff,filing missing locally,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FITB/DEF 14A/FITB_DEF14A_2024_Q2/primary-document.html,,FITB DEF 14A 2024,
FITB,Fifth Third Bancorp,sec_filing,DEF 14A,2025,2,2025_Q2,0,1,not_filed_by_cutoff,filing missing locally,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FITB/DEF 14A/FITB_DEF14A_2025_Q2/primary-document.html,,FITB DEF 14A 2025,
FITB,Fifth Third Bancorp,sec_filing,8-K,2019,1,2019_Q1,2,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000119312519078381/d619647d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519082657/d724824d8k.htm,FITB 8-K 2019 Q1,
FITB,Fifth Third Bancorp,sec_filing,8-K,2019,2,2019_Q2,12,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000119312519107218/d937757d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519107808/d632630d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519114107/d645776d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519121140/d736289d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519151743/d615819d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519157096/d753745d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519161070/d755943d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519170181/d726835d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519170183/d742726d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519177492/d761618d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519184441/d748831d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519185983/d45468d8k.htm,FITB 8-K 2019 Q2,
