ticker,bank_name,period_year,period_quarter,period_label,cert_x,risk_report_date,CERT,REPDTE,NAME,ASSET,DEP,NETINC,ROA,ROE,EQ,NIMY,NCLNLS,NCLNLSR,P3ASSET,P9ASSET,COREDEP,DEPDOM,DEPINS,DEPUNINS,LNLSNET,equity_assets_ratio,deposit_assets_ratio,core_deposit_ratio,cert_y,ffiec_institution_name,commercial_loan_90_plus_dpd_numerator,commercial_loan_90_plus_dpd_denominator,commercial_loan_90_plus_dpd_rate,nondepository_requested_numerator,nondepository_requested_denominator,nondepository_requested_rate,quarterly_score,quarterly_rating
BKU,"BankUnited, Inc.",2025,3,2025_Q3,58979.0,20250930,58979.0,20250930,BANKUNITED NATIONAL ASSN,35065427.0,28878387.0,234203.0,0.8888506129094876,9.78,3196951.0,3.0057197361470678,542898.0,2.2902584432656514,224641.0,162941.0,23633934.0,28878387.0,13986072.0,14939690.0,23484777.0,9.11710272343183,82.35572605461215,81.83952240822869,58979.0,"BANKUNITED, NATIONAL ASSOCIATION",0.0,4740635.0,0.0,25917.0,1974368.0,0.01312673219987358,30.505952380952383,2
BKU,"BankUnited, Inc.",2025,4,2025_Q4,58979.0,20251231,58979.0,20251231,BANKUNITED NATIONAL ASSN,35027511.0,29611980.0,313639.0,0.8932944932981026,9.84,3166950.0,3.0386499343597095,532022.0,2.1917624695725295,198079.0,159404.0,23975417.0,29611980.0,14262839.0,15393835.0,24053882.0,9.041321834143453,84.53920691081933,80.96526135705886,58979.0,"BANKUNITED, NATIONAL ASSOCIATION",0.0,4803833.0,0.0,44104.0,2211631.0,0.019941843824761003,29.075255102040817,2
BOKF,Bok Financial Corp,2024,1,2024_Q1,4214.0,20240331,4214.0,20240331,BOKF NATIONAL ASSN,49947764.0,35671838.0,88844.0,0.7141052884725565,7.4,4816732.0,2.6721353803298684,160879.0,0.6648118927685802,46250.0,41364.0,33178286.0,35671838.0,18170618.0,18160840.0,23917553.0,9.643538797852893,71.41828811395841,93.00974623174729,4214.0,"BOKF, NATIONAL ASSOCIATION",0.0,8414425.0,0.0,,573632.0,,43.27777777777777,3
BOKF,Bok Financial Corp,2024,2,2024_Q2,4214.0,20240630,4214.0,20240630,BOKF NATIONAL ASSN,50195205.0,36520082.0,253496.0,1.015842137804787,10.49,4890887.0,2.6730481997673667,140225.0,0.5697243233099096,49399.0,49542.0,33692742.0,36520082.0,18833241.0,18301155.0,24324955.0,9.743733490081373,72.75611684422844,92.25812253105018,4214.0,"BOKF, NATIONAL ASSOCIATION",72.0,8715221.0,8.261408402609641e-06,,585197.0,,54.44444444444444,3
BOKF,Bok Financial Corp,2024,3,2024_Q3,4214.0,20240930,4214.0,20240930,BOKF NATIONAL ASSN,49908464.0,37489165.0,389328.0,1.040084932187684,10.51,5255266.0,2.710779582931507,130055.0,0.5411342995430388,40138.0,45740.0,34287853.0,37489165.0,18703725.0,19433667.0,23749319.0,10.529809132174455,75.11584608173875,91.46070071179233,4214.0,"BOKF, NATIONAL ASSOCIATION",0.0,8317446.0,0.0,,414606.0,,57.27777777777777,3
BOKF,Bok Financial Corp,2024,4,2024_Q4,4214.0,20241231,4214.0,20241231,BOKF NATIONAL ASSN,49465723.0,38532406.0,526271.0,1.0563456344304842,10.58,5130141.0,2.745471251288235,99229.0,0.4109216224639528,77379.0,52504.0,35496537.0,38532406.0,18832128.0,20352293.0,23867879.0,10.37110283417873,77.89718549145638,92.12125762403728,4214.0,"BOKF, NATIONAL ASSOCIATION",0.0,8525032.0,0.0,0.0,499903.0,0.0,61.407738095238095,4
BOKF,Bok Financial Corp,2025,1,2025_Q1,4214.0,20250331,4214.0,20250331,BOKF NATIONAL ASSN,50345105.0,38660790.0,124392.0,0.9970220866217041,9.54,5301470.0,2.8591479832847035,152498.0,0.6426966472078047,50820.0,68978.0,36185471.0,38660790.0,18539454.0,20719566.0,23449241.0,10.530259098675035,76.79155699446848,93.59733983708041,4214.0,"BOKF, NATIONAL ASSOCIATION",12.0,8090621.0,1.4831988792949268e-06,11612.0,524776.0,0.02212753632025855,46.1593537414966,3
BOKF,Bok Financial Corp,2025,2,2025_Q2,4214.0,20250630,4214.0,20250630,BOKF NATIONAL ASSN,50922342.0,38499749.0,264713.0,1.0537017167488747,10.02,5421153.0,2.891900458056358,142179.0,0.5838738797267198,58066.0,62852.0,35964516.0,38499749.0,18454165.0,20617422.0,24073929.0,10.64592237332682,75.6048278376513,93.41493628958463,4214.0,"BOKF, NATIONAL ASSOCIATION",27.0,8100123.0,3.3332827168180038e-06,9380.0,534968.0,0.01753375902857741,49.67049319727891,3
BOKF,Bok Financial Corp,2025,3,2025_Q3,4214.0,20250930,4214.0,20250930,BOKF NATIONAL ASSN,49918282.0,38775393.0,400195.0,1.063695254993719,9.98,5525060.0,2.9285966532752794,135320.0,0.5429781751021956,63625.0,62926.0,36289433.0,38775393.0,18595254.0,20780535.0,24644120.0,11.068209438778362,77.67773939014968,93.58882062136675,4214.0,"BOKF, NATIONAL ASSOCIATION",187.0,8273351.0,2.260269146081195e-05,5798.0,505766.0,0.011463799464574527,46.70918367346939,3
BOKF,Bok Financial Corp,2025,4,2025_Q4,4214.0,20251231,4214.0,20251231,BOKF NATIONAL ASSN,52005221.0,39680944.0,554417.0,1.0971746627883445,10.32,5495781.0,2.936068337635024,150895.0,0.5871092831395458,46808.0,76535.0,36929109.0,39680944.0,19153120.0,21176917.0,25425488.0,10.567748572782723,76.30184669343103,93.06509693922604,4214.0,"BOKF, NATIONAL ASSOCIATION",0.0,8781955.0,0.0,4796.0,689470.0,0.006956067704178572,47.34906462585034,3
BPOP,"Popular, Inc.",2024,1,2024_Q1,34968.0,20240331,34968.0,20240331,BANCO POPULAR DE PUERTO RICO,57114000.0,53460000.0,117000.0,0.8211246600578999,15.75,2943000.0,3.509815585960738,546000.0,2.2319421166659854,230000.0,247000.0,50511000.0,53041000.0,22706000.0,30488000.0,23819000.0,5.152852190356129,93.6022691459187,94.48372615039283,34968.0,BANCO POPULAR DE PUERTO RICO,31000.0,3476000.0,0.008918296892980437,,280000.0,,34.88888888888889,2
BPOP,"Popular, Inc.",2024,2,2024_Q2,34968.0,20240630,34968.0,20240630,BANCO POPULAR DE PUERTO RICO,58314000.0,54629000.0,267000.0,0.9297520661157025,17.91,2999000.0,3.5385495267789606,525000.0,2.1021862737246737,209000.0,237000.0,51568000.0,54178000.0,23096000.0,31220000.0,24330000.0,5.142847343691051,93.68076276708852,94.39674897947977,34968.0,BANCO POPULAR DE PUERTO RICO,25000.0,3627000.0,0.006892748828232699,,261000.0,,36.55555555555555,2
BPOP,"Popular, Inc.",2024,3,2024_Q3,34968.0,20240930,34968.0,20240930,BANCO POPULAR DE PUERTO RICO,56768000.0,52768000.0,385000.0,0.8963478731577844,16.76,3311000.0,3.563665232600589,523000.0,2.0449657869012707,246000.0,234000.0,50004000.0,52361000.0,22605000.0,29903000.0,24909000.0,5.832511273957159,92.95377677564825,94.76197695573074,34968.0,BANCO POPULAR DE PUERTO RICO,21000.0,3739000.0,0.00561647499331372,,260000.0,,34.666666666666664,2
BPOP,"Popular, Inc.",2024,4,2024_Q4,34968.0,20241231,34968.0,20241231,BANCO POPULAR DE PUERTO RICO,58456000.0,54116000.0,528000.0,0.9181714476503159,17.11,3178000.0,3.5898190378107984,535000.0,2.0556366710212863,233000.0,242000.0,51293000.0,53666000.0,22948000.0,30879000.0,25356000.0,5.436567674832352,92.5756124264404,94.78342819129277,34968.0,BANCO POPULAR DE PUERTO RICO,23000.0,3809000.0,0.006038330270412182,0.0,337000.0,0.0,40.20773809523809,3
BPOP,"Popular, Inc.",2025,1,2025_Q1,34968.0,20250331,34968.0,20250331,BANCO POPULAR DE PUERTO RICO,59140000.0,54706000.0,163000.0,1.1088812544644377,20.09,3312000.0,3.7226617031177294,481000.0,1.8519944555675343,197000.0,219000.0,51779000.0,54285000.0,23449000.0,31020000.0,25296000.0,5.600270544470747,92.50253635441325,94.64958139874969,34968.0,BANCO POPULAR DE PUERTO RICO,11000.0,3809000.0,0.002887897085849304,0.0,246000.0,0.0,50.07142857142857,3
BPOP,"Popular, Inc.",2025,2,2025_Q2,34968.0,20250630,34968.0,20250630,BANCO POPULAR DE PUERTO RICO,60778000.0,55955000.0,341000.0,1.1470281543274243,20.32,3580000.0,3.739629339167045,464000.0,1.7410881801125704,211000.0,206000.0,52843000.0,55510000.0,23093000.0,32493000.0,25971000.0,5.890289249399454,92.06456283523643,94.4383879903494,34968.0,BANCO POPULAR DE PUERTO RICO,11000.0,3880000.0,0.0028350515463917525,0.0,233000.0,0.0,50.43154761904762,3
BPOP,"Popular, Inc.",2025,3,2025_Q3,34968.0,20250930,34968.0,20250930,BANCO POPULAR DE PUERTO RICO,59601000.0,54939000.0,520000.0,1.1653593864901775,20.09,3733000.0,3.7874091423318954,658000.0,2.434242166401539,230000.0,205000.0,52120000.0,54539000.0,23053000.0,31561000.0,26336000.0,6.263317729568296,92.17798359087934,94.86885454777116,34968.0,BANCO POPULAR DE PUERTO RICO,177000.0,3928000.0,0.04506109979633401,0.0,370000.0,0.0,41.39243197278912,3
BPOP,"Popular, Inc.",2025,4,2025_Q4,34968.0,20251231,34968.0,20251231,BANCO POPULAR DE PUERTO RICO,59766000.0,54800000.0,699000.0,1.1738390077281933,19.88,3778000.0,3.8143539791128798,687000.0,2.495640802092415,245000.0,229000.0,51756000.0,54354000.0,23338000.0,31114000.0,26810000.0,6.321319813941037,91.6909279523475,94.44525547445255,34968.0,BANCO POPULAR DE PUERTO RICO,185000.0,4139000.0,0.04469678666344527,0.0,446000.0,0.0,40.27423469387755,3
C,Citigroup Inc,2024,1,2024_Q1,7213.0,20240331,7213.0,20240331,CITIBANK NATIONAL ASSN,1698856000.0,1337034000.0,3373000.0,0.7975018072648797,8.21,165900000.0,3.0050008398659918,5009000.0,0.7839448593625773,3296000.0,2911000.0,643099000.0,764688000.0,235627000.0,600308000.0,622419000.0,9.765395065856081,78.70202065389887,48.09892642969438,7213.0,"CITIBANK, N.A.",687000.0,147118000.0,0.004669720904308106,,57015000.0,,38.0,2
C,Citigroup Inc,2024,2,2024_Q2,7213.0,20240630,7213.0,20240630,CITIBANK NATIONAL ASSN,1678936000.0,1304678000.0,6937000.0,0.8221626381579701,8.41,166088000.0,2.9756080835207177,4410000.0,0.6732649686954689,3300000.0,2771000.0,625648000.0,738654000.0,235204000.0,574860000.0,638427000.0,9.892455698132627,77.7086202213783,47.95420785818417,7213.0,"CITIBANK, N.A.",574000.0,153341000.0,0.0037432910963147493,,59261000.0,,40.0,2
C,Citigroup Inc,2024,3,2024_Q3,7213.0,20240930,7213.0,20240930,CITIBANK NATIONAL ASSN,1733111000.0,1357440000.0,10557000.0,0.8285138132498128,8.46,170533000.0,2.971919713493877,4378000.0,0.6629586612414499,3430000.0,2767000.0,653056000.0,766194000.0,248556000.0,588526000.0,643589000.0,9.839704439011697,78.32389269931355,48.109382366808106,7213.0,"CITIBANK, N.A.",466000.0,160107000.0,0.0029105535673018667,,61581000.0,,39.888888888888886,2
C,Citigroup Inc,2024,4,2024_Q4,7213.0,20241231,7213.0,20241231,CITIBANK NATIONAL ASSN,1696818000.0,1324835000.0,13315000.0,0.7839333637211772,7.96,170939000.0,3.0017487693198954,4966000.0,0.7475110561190238,3257000.0,2935000.0,652742000.0,757473000.0,240681000.0,594499000.0,647340000.0,10.074091623261893,78.07761350952194,49.26968263972495,7213.0,"CITIBANK, N.A.",552000.0,152818000.0,0.003612139931159942,201000.0,105112000.0,0.001912245985234797,35.70085034013605,2
C,Citigroup Inc,2025,1,2025_Q1,7213.0,20250331,7213.0,20250331,CITIBANK NATIONAL ASSN,1760921000.0,1361654000.0,3753000.0,0.8683130797321602,8.7,174255000.0,3.108803588915684,4938000.0,0.7349340747168093,3524000.0,2870000.0,655732000.0,772979000.0,234164000.0,609495000.0,654879000.0,9.895673911549695,77.32624007550595,48.157020799703886,7213.0,"CITIBANK, N.A.",687000.0,161472000.0,0.004254607609988109,67000.0,105924000.0,0.000632528983044447,38.6530612244898,2
C,Citigroup Inc,2025,2,2025_Q2,7213.0,20250630,7213.0,20250630,CITIBANK NATIONAL ASSN,1833933000.0,1413382000.0,7413000.0,0.8405282867116479,8.53,176115000.0,3.0746743803575867,5282000.0,0.7570448020891112,3054000.0,2636000.0,677352000.0,790085000.0,229157000.0,635459000.0,680508000.0,9.60313163021768,77.06835527797362,47.9241988365495,7213.0,"CITIBANK, N.A.",721000.0,163702000.0,0.004404344479603181,306000.0,105646000.0,0.002896465554777275,32.32568027210884,2
C,Citigroup Inc,2025,3,2025_Q3,7213.0,20250930,7213.0,20250930,CITIBANK NATIONAL ASSN,1844189000.0,1429905000.0,11688000.0,0.8735377777117574,8.93,177068000.0,3.0747752429924122,5706000.0,0.8142925031146047,3277000.0,2749000.0,682769000.0,798104000.0,228607000.0,653192000.0,683489000.0,9.601402025497388,77.53570810800845,47.749256069459165,7213.0,"CITIBANK, N.A.",1006000.0,155142000.0,0.0064843820499929095,109000.0,111672000.0,0.0009760727845834229,31.42219387755102,2
C,Citigroup Inc,2025,4,2025_Q4,7213.0,20251231,7213.0,20251231,CITIBANK NATIONAL ASSN,1836436000.0,1465300000.0,15178000.0,0.8458257679165101,8.67,176530000.0,3.0807013850028064,5541000.0,0.7718097901864128,3444000.0,2770000.0,718992000.0,831700000.0,230488000.0,663017000.0,700763000.0,9.612641006819732,79.79042013987964,49.06790418344366,7213.0,"CITIBANK, N.A.",1244000.0,157452000.0,0.007900820567538044,62000.0,118211000.0,0.0005244858769488457,29.787414965986393,2
CFG,Citizens Financial Group Inc/Ri,2024,1,2024_Q1,57957.0,20240331,57957.0,20240331,CITIZENS BANK NATIONAL ASSN,220152480.0,179596613.0,337943.0,0.6117961834514513,5.84,22966800.0,3.0248226869433843,2073055.0,1.4396994415121367,1173901.0,575334.0,163091036.0,179546613.0,117252647.0,71087907.0,141905935.0,10.432224065792944,81.57828292463478,90.80963904369399,57957.0,"CITIZENS BANK, NATIONAL ASSOCIATION",254977.0,38349578.0,0.006648756343550899,,2018252.0,,29.444444444444443,2
CFG,Citizens Financial Group Inc/Ri,2024,2,2024_Q2,57957.0,20240630,57957.0,20240630,CITIZENS BANK NATIONAL ASSN,219634049.0,180116467.0,739160.0,0.6704026413963234,6.39,23171702.0,3.0029066448530437,2124123.0,1.4873890159740812,738113.0,550336.0,163173764.0,180066467.0,117162386.0,72108546.0,140683759.0,10.550141066697723,82.00753381366657,90.59347361060553,57957.0,"CITIZENS BANK, NATIONAL ASSOCIATION",221165.0,37909004.0,0.005834102104080603,,1959868.0,,28.88888888888889,2
CFG,Citizens Financial Group Inc/Ri,2024,3,2024_Q3,57957.0,20240930,57957.0,20240930,CITIZENS BANK NATIONAL ASSN,219536218.0,179037867.0,1146220.0,0.6938154462165326,6.5,24688035.0,2.9742427944519143,2171717.0,1.5233345644116536,765503.0,442798.0,163837665.0,178987867.0,113743649.0,76311263.0,140484539.0,11.24554081550225,81.5527700308657,91.51006306392155,57957.0,"CITIZENS BANK, NATIONAL ASSOCIATION",181589.0,37785295.0,0.004805811361271627,,1902791.0,,32.11111111111111,2
CFG,Citizens Financial Group Inc/Ri,2024,4,2024_Q4,57957.0,20241231,57957.0,20241231,CITIZENS BANK NATIONAL ASSN,217178887.0,178001267.0,1564191.0,0.7121276236051198,6.6,24388980.0,2.9941860288454714,2175847.0,1.5518759276962117,1030911.0,482871.0,164935590.0,178001267.0,112143350.0,76764391.0,138146389.0,11.229903761317278,81.96066821173092,92.65978426996253,57957.0,"CITIZENS BANK, NATIONAL ASSOCIATION",209965.0,25848716.0,0.008122840608407783,199.0,12917371.0,1.5405611559813525e-05,29.22517006802721,2
CFG,Citizens Financial Group Inc/Ri,2025,1,2025_Q1,57957.0,20250331,57957.0,20250331,CITIZENS BANK NATIONAL ASSN,220014392.0,181419006.0,415658.0,0.7605935771944929,6.68,25408466.0,3.0008251575641425,2080179.0,1.47996752803776,660985.0,432305.0,167610832.0,181419006.0,113904198.0,77784059.0,138541405.0,11.548547242309494,82.45779030673593,92.38879414872332,57957.0,"CITIZENS BANK, NATIONAL ASSOCIATION",258396.0,26123713.0,0.009891243254739477,192.0,13962759.0,1.3750863994716231e-05,30.46904761904762,2
CFG,Citizens Financial Group Inc/Ri,2025,2,2025_Q2,57957.0,20250630,57957.0,20250630,CITIZENS BANK NATIONAL ASSN,217970015.0,178748164.0,891927.0,0.8168287278926832,7.07,25936975.0,3.06121058768324,2013215.0,1.4225551906777512,580938.0,453589.0,167036159.0,178748164.0,110631714.0,79359612.0,139513442.0,11.899331658072327,82.00585020834174,93.44776207044006,57957.0,"CITIZENS BANK, NATIONAL ASSOCIATION",225907.0,25869536.0,0.008732549358442301,182.0,15934871.0,1.1421491896608387e-05,31.003401360544217,2
CFG,Citizens Financial Group Inc/Ri,2025,3,2025_Q3,57957.0,20250930,57957.0,20250930,CITIZENS BANK NATIONAL ASSN,222110656.0,183738600.0,1392322.0,0.8464324844479879,7.27,26409305.0,3.095030179493913,1950792.0,1.3706609852812202,647835.0,429893.0,171873840.0,183738600.0,110279901.0,82116679.0,140353379.0,11.89015667938057,82.72390136923462,93.54258713193634,57957.0,"CITIZENS BANK, NATIONAL ASSOCIATION",221393.0,25859900.0,0.008561247336609963,167.0,17343753.0,9.628827163301968e-06,32.368197278911566,2
CFG,Citizens Financial Group Inc/Ri,2025,4,2025_Q4,57957.0,20251231,57957.0,20251231,CITIZENS BANK NATIONAL ASSN,225863637.0,186283426.0,1922368.0,0.871318329941014,7.45,26838113.0,3.1233218086126695,2018388.0,1.4006107931776026,771231.0,516457.0,174854684.0,186283426.0,109245799.0,86877125.0,142165126.0,11.882440819812,82.4760587734625,93.86486374799657,57957.0,"CITIZENS BANK, NATIONAL ASSOCIATION",234750.0,26609508.0,0.008822034590042025,147.0,18674999.0,7.871486365273701e-06,32.16624149659864,2
CFR,"Cullen/Frost Bankers, Inc.",2024,1,2024_Q1,5510.0,20240331,5510.0,20240331,FROST BANK,49567514.0,41246014.0,139277.0,1.1084014038236394,15.52,3559012.0,3.400185961422713,109615.0,0.5653687246985698,93313.0,38100.0,37424218.0,41246014.0,20762959.0,21378776.0,19137935.0,7.180130115058827,83.2117866552678,90.7341446375885,5510.0,FROST BANK,24816.0,6006983.0,0.004131191981066036,,284381.0,,58.0,3
CFR,"Cullen/Frost Bankers, Inc.",2024,2,2024_Q2,5510.0,20240630,5510.0,20240630,FROST BANK,48914623.0,40746370.0,289604.0,1.1627630594635883,16.11,3606640.0,3.4624411795048147,87526.0,0.4377231255949703,99282.0,12539.0,36714284.0,40746370.0,20742998.0,20774932.0,19739438.0,7.373337008035409,83.30099978487006,90.10442893440569,5510.0,FROST BANK,2902.0,6198919.0,0.0004681461396737076,,271165.0,,61.99999999999999,4
CFR,"Cullen/Frost Bankers, Inc.",2024,3,2024_Q3,5510.0,20240930,5510.0,20240930,FROST BANK,51060144.0,42170008.0,439498.0,1.169046491519973,15.77,4075282.0,3.471380365412301,113258.0,0.5647471953743166,125284.0,8381.0,37970109.0,42170008.0,20899101.0,22060675.0,19791508.0,7.981336676214623,82.58889359967337,90.04055441488178,5510.0,FROST BANK,3803.0,5869990.0,0.0006478716318085721,,240806.0,,59.55555555555556,3
CFR,"Cullen/Frost Bankers, Inc.",2024,4,2024_Q4,5510.0,20241231,5510.0,20241231,FROST BANK,52580731.0,43144271.0,597942.0,1.1813295894539566,16.0,3822207.0,3.471698727498176,94577.0,0.4556868101754652,101766.0,15711.0,39040819.0,43144271.0,20966540.0,22972618.0,20484674.0,7.269216169702927,82.05338758032862,90.48899910720476,5510.0,FROST BANK,7500.0,6130561.0,0.0012233790675926723,0.0,330106.0,0.0,59.85059523809523,3
CFR,"Cullen/Frost Bankers, Inc.",2025,1,2025_Q1,5510.0,20250331,5510.0,20250331,FROST BANK,52059472.0,42861521.0,154470.0,1.1809610117059883,15.76,4020248.0,3.4757488386723296,99169.0,0.47444603668509056,118242.0,15635.0,38648497.0,42861521.0,21184883.0,22416045.0,20626573.0,7.7224140882566,82.33183963141232,90.17061480389368,5510.0,FROST BANK,6974.0,6088806.0,0.0011453805557280032,0.0,436759.0,0.0,62.57755102040816,4
CFR,"Cullen/Frost Bankers, Inc.",2025,2,2025_Q2,5510.0,20250630,5510.0,20250630,FROST BANK,51489892.0,42174331.0,315906.0,1.2140106620699873,15.88,4093189.0,3.5536336435109104,111330.0,0.5237931374206795,59978.0,48937.0,37840486.0,42174331.0,21053631.0,21428987.0,20976771.0,7.949500068867886,81.90798108490885,89.72397451900304,5510.0,FROST BANK,7074.0,5788998.0,0.0012219731290285469,0.0,815855.0,0.0,62.48511904761905,4
CFR,"Cullen/Frost Bankers, Inc.",2025,3,2025_Q3,5510.0,20250930,5510.0,20250930,FROST BANK,52598588.0,42943439.0,493009.0,1.259681017965317,16.09,4405626.0,3.5906994503162935,54810.0,0.2555746849287781,123706.0,9204.0,38520531.0,42943439.0,21087354.0,22027949.0,21165565.0,8.375939673513669,81.643710663868,89.70061992473401,5510.0,FROST BANK,3445.0,5777531.0,0.0005962754678425784,394.0,854282.0,0.0004612060186214856,62.72321428571428,4
CFR,"Cullen/Frost Bankers, Inc.",2025,4,2025_Q4,5510.0,20251231,5510.0,20251231,FROST BANK,53127804.0,43333423.0,662157.0,1.2643509572478149,15.85,4541125.0,3.616766219245403,92152.0,0.4209427515208539,156332.0,21670.0,39100548.0,43333423.0,21193516.0,22286545.0,21610318.0,8.54754885031574,81.56449116549219,90.23184713563938,5510.0,FROST BANK,2897.0,5556888.0,0.0005213349630224687,394.0,947796.0,0.0004157012690494579,59.66836734693877,3
CMA,Comerica Inc,2024,1,2024_Q1,983.0,20240331,983.0,20240331,COMERICA BANK,79513000.0,65194000.0,153000.0,0.7399570776531753,10.98,5444000.0,3.120091002654244,249000.0,0.4881300111740605,121000.0,32000.0,54950000.0,64859000.0,37053000.0,30481000.0,50320000.0,6.846679159382743,81.99162401116799,84.2868975672608,983.0,COMERICA BANK,131000.0,24450000.0,0.005357873210633947,,2537000.0,,41.666666666666664,3
CMA,Comerica Inc,2024,2,2024_Q2,983.0,20240630,983.0,20240630,COMERICA BANK,79611000.0,63949000.0,368000.0,0.9011288597944709,13.14,5652000.0,3.0980264931528128,237000.0,0.4551652614799593,190000.0,11000.0,53941000.0,63611000.0,36738000.0,29509000.0,51383000.0,7.099521422918944,80.32683925588172,84.35002892930304,983.0,COMERICA BANK,110000.0,24984000.0,0.004402817803394172,,2999000.0,,45.666666666666664,3
CMA,Comerica Inc,2024,3,2024_Q3,983.0,20240930,983.0,20240930,COMERICA BANK,79753000.0,64581000.0,562000.0,0.922860899257649,12.62,6954000.0,3.08978265811536,271000.0,0.5342849256732779,147000.0,21000.0,55655000.0,64250000.0,34993000.0,31926000.0,50036000.0,8.719421212995123,80.97626421576618,86.17859742029388,983.0,COMERICA BANK,110000.0,24005000.0,0.0045823786711101855,,2668000.0,,46.44444444444444,3
CMA,Comerica Inc,2024,4,2024_Q4,983.0,20241231,983.0,20241231,COMERICA BANK,79332000.0,65201000.0,747000.0,0.9242510102422354,12.5,6133000.0,3.1445235763179884,352000.0,0.6934867410063438,219000.0,44000.0,58208000.0,64863000.0,34166000.0,33387000.0,50068000.0,7.730802198356275,82.18751575656734,89.27470437569976,983.0,COMERICA BANK,135000.0,24455000.0,0.005520343488039256,0.0,2663000.0,0.0,46.226105442176866,3
CMA,Comerica Inc,2025,1,2025_Q1,983.0,20250331,983.0,20250331,COMERICA BANK,77698000.0,63003000.0,180000.0,0.9170222250525377,11.33,6579000.0,3.362038877135999,313000.0,0.6242769954924409,140000.0,12000.0,56368000.0,62670000.0,33006000.0,32291000.0,49455000.0,8.467399418260445,81.0870292671626,89.46875545608938,983.0,COMERICA BANK,108000.0,24265000.0,0.004450855141149805,0.0,2125000.0,0.0,48.64081632653061,3
CMA,Comerica Inc,2025,2,2025_Q2,983.0,20250630,983.0,20250630,COMERICA BANK,78039000.0,61584000.0,386000.0,0.9852426308871013,11.93,6706000.0,3.3770463701037112,304000.0,0.5919118362896474,134000.0,42000.0,55821000.0,61274000.0,31651000.0,32251000.0,50661000.0,8.593139327772011,78.91438895936646,90.64204988308651,983.0,COMERICA BANK,103000.0,25270000.0,0.00407597942223981,0.0,2225000.0,0.0,51.235119047619044,3
CMA,Comerica Inc,2025,3,2025_Q3,983.0,20250930,983.0,20250930,COMERICA BANK,77366000.0,64131000.0,569000.0,0.97127108038472,11.55,6852000.0,3.385813174064366,272000.0,0.5327379203635153,126000.0,14000.0,58078000.0,63812000.0,31642000.0,34857000.0,50371000.0,8.8566036760334,82.89300209394308,90.56150691553228,983.0,COMERICA BANK,118000.0,24586000.0,0.004799479378508094,0.0,2672000.0,0.0,49.007227891156454,3
CMA,Comerica Inc,2025,4,2025_Q4,983.0,20251231,983.0,20251231,COMERICA BANK,80052000.0,66282000.0,773000.0,0.9847459915869825,11.53,7238000.0,3.369611967676791,257000.0,0.5046736312936926,162000.0,11000.0,59907000.0,65880000.0,32804000.0,35778000.0,50229000.0,9.041622945085695,82.79868085744266,90.38200416402643,983.0,COMERICA BANK,88000.0,24497000.0,0.003592276605298608,0.0,2797000.0,0.0,48.81377551020408,3
COF,Capital One Financial Corp,2024,1,2024_Q1,4297.0,20240331,4297.0,20240331,CAPITAL ONE NATIONAL ASSN,478877080.0,374210004.0,1388136.0,1.1634386027183143,10.43,53285296.0,7.166382222501139,5791276.0,1.8281432071670962,7401360.0,3998046.0,342890176.0,374089715.0,289261705.0,90670985.0,301404991.0,11.127134336853207,78.1432270677895,91.63041402816158,4297.0,"CAPITAL ONE, NATIONAL ASSOCIATION",486103.0,46844513.0,0.010376946388577035,,20370671.0,,52.83333333333333,3
COF,Capital One Financial Corp,2024,2,2024_Q2,4297.0,20240630,4297.0,20240630,CAPITAL ONE NATIONAL ASSN,477304264.0,372581242.0,2080945.0,0.872020040944218,7.79,53814330.0,7.204391548248834,5712042.0,1.7906435855199805,7801930.0,3694635.0,342132310.0,372464078.0,292017906.0,87419389.0,302344402.0,11.274638434824457,78.05948324819491,91.82757246807395,4297.0,"CAPITAL ONE, NATIONAL ASSOCIATION",746951.0,46279311.0,0.016140063105088146,,21418602.0,,36.22222222222222,2
COF,Capital One Financial Corp,2024,3,2024_Q3,4297.0,20240930,4297.0,20240930,CAPITAL ONE NATIONAL ASSN,483857284.0,380007408.0,3984503.0,1.1092819596421073,9.68,59130315.0,7.344287693050086,6127385.0,1.9127847139051726,8278679.0,4036873.0,352707644.0,379885907.0,291765338.0,94239799.0,303804378.0,12.220610695611642,78.53708532782984,92.81599162930003,4297.0,"CAPITAL ONE, NATIONAL ASSOCIATION",546250.0,45365044.0,0.012041209526877126,,21030667.0,,47.833333333333336,3
COF,Capital One Financial Corp,2024,4,2024_Q4,4297.0,20241231,4297.0,20241231,CAPITAL ONE NATIONAL ASSN,487192523.0,385442165.0,5245172.0,1.0914436251813093,9.53,55894999.0,7.406429986224778,6406240.0,1.9532554871983077,8503802.0,4390906.0,358458305.0,385327288.0,298124041.0,94039413.0,311719645.0,11.472877017039114,79.11495903643004,92.99924542505619,4297.0,"CAPITAL ONE, NATIONAL ASSOCIATION",478453.0,34280227.0,0.013957112944438787,0.0,33659408.0,0.0,47.115901360544214,3
