ticker,bank_name,cert,period_year,period_quarter,period_label,risk_report_date,CERT,REPDTE,NAME,ASSET,DEP,NETINC,ROA,ROE,EQ,NIMY,NCLNLS,NCLNLSR,P3ASSET,P9ASSET,COREDEP,DEPDOM,DEPINS,DEPUNINS,LNLSNET,equity_assets_ratio,deposit_assets_ratio,core_deposit_ratio
HBAN,Huntington Bancshares Inc,6560,2024,4,2024_Q4,20241231,6560,20241231,HUNTINGTON NATIONAL BANK,203427533,166964504,2119209,1.081114942371023,11.62,19701181,3.135762510897469,1022621,0.7830110639503687,760750,239654,155509410,166964504,113114169,54565391,128356731,9.684618748239943,82.07566671911614,93.13920400709841
HBAN,Huntington Bancshares Inc,6560,2025,1,2025_Q1,20250331,6560,20250331,HUNTINGTON NATIONAL BANK,208158806,169558883,600464,1.1671213412163322,11.91,20616122,3.2290892810123735,992016,0.7460745753888829,735381,221811,158776141,169558883,117615109,52569701,130701679,9.904035479527106,81.45650249358175,93.64070946374423
HBAN,Huntington Bancshares Inc,6560,2025,2,2025_Q2,20250630,6560,20250630,HUNTINGTON NATIONAL BANK,206645430,167403258,1195426,1.160172666571588,11.74,20790154,3.2689509216110335,1081692,0.7970325089395479,707612,240374,156857298,167403258,115960848,52078941,133384139,10.060785762356323,81.00990087223317,93.7002659769023
HBAN,Huntington Bancshares Inc,6560,2025,3,2025_Q3,20250930,6560,20250930,HUNTINGTON NATIONAL BANK,209540855,169742133,1894285,1.220456012809624,12.2,21678641,3.2945652834037316,1045648,0.7541229070443962,710255,234846,159049749,169742133,116548739,53686209,136283449,10.345782448964428,81.00670057874872,93.70080732990435
HBAN,Huntington Bancshares Inc,6560,2025,4,2025_Q4,20251231,6560,20251231,HUNTINGTON NATIONAL BANK,224047234,180595114,2524076,1.1998613549659756,11.79,24293048,3.306611772900286,1218256,0.8071347645392613,806448,284428,167569534,180595114,124403933,56917690,148398763,10.842824330515949,80.60582171704026,92.78741284218796
JPM,Jpmorgan Chase & Co,628,2024,1,2024_Q1,20240331,628,20240331,JPMORGAN CHASE BANK NA,3503360000,2525885000,11714000,1.3584429974924932,15.51,304994000,3.0509236477812984,10311000,0.7816343594669027,6762000,2720000,1820326000,2061107000,1019452000,1090561000,1296893000,8.705756759225428,72.09892788637194,72.06685973431094
JPM,Jpmorgan Chase & Co,628,2024,2,2024_Q2,20240630,628,20240630,JPMORGAN CHASE BANK NA,3510536000,2488231000,28392000,1.6365802666187084,18.55,314186000,3.023207653584918,10349000,0.7758028086025729,6828000,2491000,1770984000,2008751000,982939000,1072729000,1311045000,8.949801397849217,70.87894839990247,71.17442070290097
JPM,Jpmorgan Chase & Co,628,2024,3,2024_Q3,20240930,628,20240930,JPMORGAN CHASE BANK NA,3584105000,2532004000,40057000,1.5266922997268586,17.28,317746000,3.024369064923224,11024000,0.8147392117634625,6904000,2887000,1798410000,2032340000,952582000,1129926000,1329167000,8.86542107443839,70.64536334733496,71.02713897766354
JPM,Jpmorgan Chase & Co,628,2024,4,2024_Q4,20241231,628,20241231,JPMORGAN CHASE BANK NA,3459261000,2516998000,52502000,1.5041494608073118,16.95,312794000,3.042332738710401,11852000,0.8715500530930762,7965000,2966000,1833157000,2042646000,938629000,1151030000,1335559000,9.04222028924675,72.76114753989363,72.83108687412545
JPM,Jpmorgan Chase & Co,628,2025,1,2025_Q1,20250331,628,20250331,JPMORGAN CHASE BANK NA,3643099000,2601221000,12708000,1.4314115308151094,16.15,316613000,3.0145815983552366,11520000,0.8421372742238741,7907000,2886000,1878776000,2097135000,960501000,1184618000,1342795000,8.690760256583749,71.4013261786188,72.22669661670423
JPM,Jpmorgan Chase & Co,628,2025,2,2025_Q2,20250630,628,20250630,JPMORGAN CHASE BANK NA,3788551000,2669161000,25810000,1.4219196171927215,16.26,322777000,2.9417251036161716,12498000,0.8754608287667826,7045000,2639000,1913736000,2132981000,951653000,1225122000,1402682000,8.519800842063365,70.4533474671451,71.69803545009087
JPM,Jpmorgan Chase & Co,628,2025,3,2025_Q3,20250930,628,20250930,JPMORGAN CHASE BANK NA,3813431000,2649438000,38227000,1.3864764326074568,15.88,331953000,2.936855645764485,13167000,0.9026313895258563,6554000,3017000,1914921000,2116593000,938795000,1223904000,1433072000,8.704838241468115,69.47648980668589,72.27649788370213
JPM,Jpmorgan Chase & Co,628,2025,4,2025_Q4,20251231,628,20251231,JPMORGAN CHASE BANK NA,3752662000,2697842000,49644000,1.3448553188805723,15.32,335936000,2.9586399992549426,12841000,0.857501552598014,8067000,2835000,1955670000,2167793000,938897000,1272310000,1471951000,8.95193865048331,71.89142001064845,72.49016065433038
KEY,Keycorp,17534,2024,1,2024_Q1,20240331,17534,20240331,KEYBANK NATIONAL ASSN,185233258,147730659,278031,0.5993280234120573,7.53,14745337,2.2542890728998435,785824,0.7116191322079687,249933,126130,141429590,147730659,82186202,72076679,108870633,7.960415510264361,79.75385230226853,95.73475875444379
KEY,Keycorp,17534,2024,2,2024_Q2,20240630,17534,20240630,KEYBANK NATIONAL ASSN,184963242,149273809,625260,0.6746355820374443,8.42,15047489,2.2830550651305765,963917,0.8934580742807887,289185,251763,141074587,149273809,83681482,72793155,106324464,8.135394274717568,80.7045807512392,94.50726014501312
KEY,Keycorp,17534,2024,3,2024_Q3,20240930,17534,20240930,KEYBANK NATIONAL ASSN,187220513,154887176,318871,0.2287886303147105,2.79,16350123,2.340437168494594,1008011,0.9449270378518924,191796,278417,146367928,154887176,84018455,78423575,105168681,8.733083110396135,82.72981070188607,94.49970732244482
KEY,Keycorp,17534,2024,4,2024_Q4,20241231,17534,20241231,KEYBANK NATIONAL ASSN,184461420,154986169,131742,0.07099936821653412,0.85,16769719,2.432009843744684,933943,0.886815639327273,213548,179745,146591972,154986169,85458720,76841586,103892889,9.091179608180399,84.02091288248783,94.58390574193753
KEY,Keycorp,17534,2025,1,2025_Q1,20250331,17534,20250331,KEYBANK NATIONAL ASSN,185776316,155773280,486236,1.0506460097843726,11.22,17892281,2.80061631782807,861543,0.8138296411698616,287873,173757,147767085,155773280,85724709,77571365,104420382,9.631088281457794,83.84991335494026,94.8603540992396
KEY,Keycorp,17534,2025,2,2025_Q2,20250630,17534,20250630,KEYBANK NATIONAL ASSN,182591692,151999252,990800,1.0753407287862398,11.21,18350963,2.867924959368498,853887,0.7969151829296769,271528,157279,143722284,151999252,85208051,74330178,105690728,10.050272714489113,83.24543703773773,94.55459951868711
KEY,Keycorp,17534,2025,3,2025_Q3,20250930,17534,20250930,KEYBANK NATIONAL ASSN,184694965,156170160,1573273,1.1376680748781687,11.68,18803766,2.922268573215437,848122,0.7917816078562117,259544,187739,147774437,156170160,84377753,79753827,105659467,10.180984630523088,84.55572137551232,94.6239902680512
KEY,Keycorp,17534,2025,4,2025_Q4,20251231,17534,20251231,KEYBANK NATIONAL ASSN,181707510,153659819,2158160,1.173893112802461,11.87,19074946,2.9694728290238537,795083,0.7373973971105294,225513,175553,147123010,153659819,82652399,78984749,106385212,10.497610142805875,84.56437436185219,95.74592171034641
MS,Morgan Stanley,32992,2024,1,2024_Q1,20240331,32992,20240331,MORGAN STANLEY BANK NA,212723000,175919000,1260000,2.390160505917307,22.42,23087000,2.465557590059436,552000,0.7157490728974871,47000,3000,138950000,175919000,138770000,38069000,76493000,10.85308123710177,82.69862685276156,78.98521478635054
MS,Morgan Stanley,32992,2024,2,2024_Q2,20240630,32992,20240630,MORGAN STANLEY BANK NA,211521000,172199000,2471000,2.341255428345835,21.74,23234000,2.514808339639381,628000,0.7562165091215606,33000,70000,131540000,172199000,138585000,34302000,82395000,10.9842521546324,81.4098836522142,76.38836462464938
MS,Morgan Stanley,32992,2024,3,2024_Q3,20240930,32992,20240930,MORGAN STANLEY BANK NA,224864000,180157000,3563000,2.214413422925159,20.44,24756000,2.466358396249347,693000,0.8467121178799207,23000,65000,136866000,180157000,144425000,36548000,81272000,11.009321189696882,80.11820478155686,75.97040359242216
MS,Morgan Stanley,32992,2024,4,2024_Q4,20241231,32992,20241231,MORGAN STANLEY BANK NA,230712000,187093000,4709000,2.1624208092018375,20.47,22090000,2.3900034765409273,529000,0.6226386224267605,0,0,143959000,187093000,148833000,39543000,84415000,9.574707860882832,81.09374458198967,76.94515561779436
MS,Morgan Stanley,32992,2025,1,2025_Q1,20250331,32992,20250331,MORGAN STANLEY BANK NA,234481000,187089000,1116000,1.9192034273946512,19.6,23458000,1.9617381459894043,619000,0.6614307848479992,44000,0,141754000,187089000,152001000,36330000,93022000,10.004222090489208,79.78855429651016,75.76821726557948
MS,Morgan Stanley,32992,2025,2,2025_Q2,20250630,32992,20250630,MORGAN STANLEY BANK NA,239249000,192903000,2284000,1.9453695265188617,19.52,24648000,1.9989850046874063,808000,0.8473243217735085,26000,30000,142053000,192903000,157122000,36433000,94730000,10.302237417920242,80.62855017157857,73.63960125036935
MS,Morgan Stanley,32992,2025,3,2025_Q3,20250930,32992,20250930,MORGAN STANLEY BANK NA,249681000,201602000,3368000,1.8825893097640447,18.68,25985000,1.97307442205117,700000,0.6874809715088243,20000,0,145183000,201602000,162317000,40231000,101207000,10.407279688883014,80.74382912596472,72.01466255295085
MS,Morgan Stanley,32992,2025,4,2025_Q4,20251231,32992,20251231,MORGAN STANLEY BANK NA,253348000,205145000,4497000,1.8621565238419804,18.47,25576000,1.9310785026504331,629000,0.6174657399772254,154000,0,147847000,205145000,165449000,40973000,101315000,10.095205014446531,80.97360152833258,72.06951180872066
MTB,M&T Bank Corp,588,2024,1,2024_Q1,20240331,588,20240331,MANUFACTURERS&TRADERS TR CO,214668315,170520069,547506,1.0368468071038341,8.47,25983939,3.6694735043362834,2673318,1.9801427821992783,1409248,375957,154982254,170491317,95654633,78021899,132816787,12.104226466770376,79.43420481033728,90.88798456913597
MTB,M&T Bank Corp,588,2024,2,2024_Q2,20240630,588,20240630,MANUFACTURERS&TRADERS TR CO,208377728,163719940,1217259,1.1577928489212062,9.32,26711787,3.7140654790083305,2321777,1.719477520123004,1386356,301662,150138601,163689914,92180882,74878126,132825124,12.818926118630106,78.56882862260596,91.70452969870378
MTB,M&T Bank Corp,588,2024,3,2024_Q3,20240930,588,20240930,MANUFACTURERS&TRADERS TR CO,211332135,167653822,1957436,1.2396139074774908,9.81,27985307,3.723875609330428,2309605,1.6984765574855116,1506497,387809,153456345,167630859,89929722,81343895,133777643,13.242333921436037,79.33191135366138,91.53167113601502
MTB,M&T Bank Corp,588,2024,4,2024_Q4,20241231,588,20241231,MANUFACTURERS&TRADERS TR CO,207556263,165412981,2655814,1.2650282785821043,9.91,27567934,3.7448590676505535,2116636,1.5605147154418186,1653589,430327,151902055,165388223,88208279,79739536,133453813,13.282149910359486,79.69549008501853,91.83200380144288
MTB,M&T Bank Corp,588,2025,1,2025_Q1,20250331,588,20250331,MANUFACTURERS&TRADERS TR CO,209801428,169294179,616137,1.1810243602291735,8.87,28002760,3.752559479857841,2012641,1.4949732492814882,1446538,475761,155784813,169266414,89523633,81678689,132428012,13.347268541947196,80.69257707816936,92.02018280853
MTB,M&T Bank Corp,588,2025,2,2025_Q2,20250630,588,20250630,MANUFACTURERS&TRADERS TR CO,211042013,168409138,1353274,1.2921145487999786,9.67,28382086,3.7643844968078994,2067232,1.5181489949402622,1366732,497495,154920964,168383903,88789629,81635919,133972047,13.44854780171188,79.79886829453243,91.99083009379217
MTB,M&T Bank Corp,588,2025,3,2025_Q3,20250930,588,20250930,MANUFACTURERS&TRADERS TR CO,210741944,167652764,2149833,1.3663353955707844,10.22,28262985,3.8112036478872873,2029387,1.4809501838414325,1198974,520687,154068366,167626601,87915560,81823358,134872037,13.411181686736267,79.55358141709084,91.89730149632368
MTB,M&T Bank Corp,588,2025,4,2025_Q4,20251231,588,20251231,MANUFACTURERS&TRADERS TR CO,212887157,171492971,2949420,1.4017772070413985,10.49,28333192,3.8342433926543538,1919712,1.3832488024708414,1751888,670220,157965357,171468916,88309718,85310999,136667601,13.309018918412255,80.55580872828322,92.1118551267037
NTRS,Northern Trust Corp,913,2024,1,2024_Q1,20240331,913,20240331,NORTHERN TRUST CO,155572769,125151536,225584,0.5901001533244392,7.82,11483735,1.5250105263378417,66842,0.14118786984929468,255148,29836,44313474,49223919,13902737,36379128,47180166,7.381584241134129,80.4456569131324,35.40785468266247
NTRS,Northern Trust Corp,913,2024,2,2024_Q2,20240630,913,20240630,NORTHERN TRUST CO,156265261,124253628,1128891,1.4658067974413909,19.38,11885693,1.5036225149149627,119108,0.2826806483323437,264092,80580,42543938,48160674,12396523,36532074,41967465,7.6061006291091156,79.51455570153881,34.23959419518921
NTRS,Northern Trust Corp,913,2024,3,2024_Q3,20240930,913,20240930,NORTHERN TRUST CO,155218813,123118283,1551115,1.3400759749452449,17.85,11390478,1.551604630518706,126114,0.3006270918945035,281674,87242,39403410,44869342,12452908,33324515,41765466,7.33833597864197,79.31917569811593,32.00451552755978
NTRS,Northern Trust Corp,913,2024,4,2024_Q4,20241231,913,20241231,NORTHERN TRUST CO,154947706,124949239,1995700,1.292122540905698,17.46,10797892,1.5607418914251545,137832,0.317653951612669,135587,82295,43709218,48645965,12687556,36730706,43222566,6.968733051136621,80.63961850458115,34.98157999985898
NTRS,Northern Trust Corp,913,2025,1,2025_Q1,20250331,913,20250331,NORTHERN TRUST CO,164498167,133476663,367445,0.9202059717954159,13.49,10986968,1.5028092938697353,158576,0.38835010422141675,483748,85513,43086512,48944087,11351884,38400413,40666183,6.6790823267957755,81.14173272216462,32.28018369023805
NTRS,Northern Trust Corp,913,2025,2,2025_Q2,20250630,913,20250630,NORTHERN TRUST CO,171309876,139326701,794120,0.9708943827370222,14.49,11100794,1.5659424191473055,129637,0.2992307555767583,240309,39752,45610467,51521446,11995309,40409440,43142882,6.479949819121929,81.33022114848767,32.736343193829015
NTRS,Northern Trust Corp,913,2025,3,2025_Q3,20250930,913,20250930,NORTHERN TRUST CO,169571105,137905845,1240793,1.0021396506161173,14.99,11258336,1.547054287449624,92859,0.21620582811600575,143360,14106,44430893,50954658,12216020,39699437,42785012,6.6393009587335055,81.32626428305694,32.218281248340126
NTRS,Northern Trust Corp,913,2025,4,2025_Q4,20251231,913,20251231,NORTHERN TRUST CO,176396321,145215355,1704381,1.0184855941154014,15.34,11411586,1.562999997215155,101790,0.24265595055015488,254382,25051,47031577,52630760,15007981,38655477,41783958,6.469287984753379,82.32334675506073,32.38746825361547
ONB,Old National Bancorp,3832,2024,1,2024_Q1,20240331,3832,20240331,OLD NATIONAL BANK,49245372,38020718,131204,1.0705298124692115,9.5,5520620,3.3113522321768127,330817,0.9833236814234229,53396,2172,35238332,38020718,22356076,17176466,33323024,11.210434150035459,77.20668248784881,92.68192147239303
ONB,Old National Bancorp,3832,2024,2,2024_Q2,20240630,3832,20240630,OLD NATIONAL BANK,52825258,40443363,265718,1.0567207720275864,9.39,5930985,3.3760788837052975,345432,0.9537936416463163,51477,5251,36688229,40443363,23884220,18251450,35850304,11.227555197174805,76.56065399623793,90.71507975239349
ONB,Old National Bancorp,3832,2024,3,2024_Q3,20240930,3832,20240930,OLD NATIONAL BANK,53307196,41127369,420973,1.0995833632456136,9.68,6208337,3.3802493628302073,444774,1.2197947734388093,91834,1177,37366064,41127369,23618515,19310548,36082179,11.646339454808315,77.15162695858173,90.85449643034545
ONB,Old National Bancorp,3832,2024,4,2024_Q4,20241231,3832,20241231,OLD NATIONAL BANK,53244673,41131782,584213,1.1347245580749226,9.95,6159142,3.385504499632805,452039,1.2445880920265955,93251,4060,37663387,41131782,23413974,19570494,35927848,11.567621046334532,77.2505110511243,91.56760336812054
ONB,Old National Bancorp,3832,2025,1,2025_Q1,20250331,3832,20250331,OLD NATIONAL BANK,53574412,41333273,156314,1.170682186614873,10.0,6342902,3.29955784482914,475968,1.305654236002665,73204,6757,37528877,41333273,23618566,19704263,36052436,11.839424387896221,77.15114633455985,90.79580269387328
ONB,Old National Bancorp,3832,2025,2,2025_Q2,20250630,3832,20250630,OLD NATIONAL BANK,70701190,54862635,308632,1.0431439451071152,9.09,7871927,3.455364704916287,611602,1.2746903493188275,128794,16893,48833106,54862635,31660451,25316807,47415328,11.134079921427064,77.59789474547742,89.00977140452696
ONB,Old National Bancorp,3832,2025,3,2025_Q3,20250930,3832,20250930,OLD NATIONAL BANK,70996954,55524599,509587,1.093577857493333,9.55,8076852,3.584130389305689,592345,1.2328126956366532,84378,1525,49489728,55524599,31275183,26765006,47476078,11.376335948159127,78.20701575450688,89.13117589557018
ONB,Old National Bancorp,3832,2025,4,2025_Q4,20251231,3832,20251231,OLD NATIONAL BANK,71771976,55594013,745732,1.164154127517348,10.2,8112742,3.6339160574679585,523936,1.073263855864525,106119,2691,48990646,55594013,34403577,23696352,48247553,11.303495392129095,77.4592202951191,88.12216164355682
PB,Prosperity Bancshares Inc,16835,2024,1,2024_Q1,20240331,16835,20240331,PROSPERITY BANK,38761842,27253865,114103,1.1805999928710604,6.45,7085553,2.818201380825606,81510,0.38330144954347345,92395,3035,25900648,27253865,16434522,10895214,20935028,18.279711784594756,70.31106777639721,95.03477029771742
PB,Prosperity Bancshares Inc,16835,2024,2,2024_Q2,20240630,16835,20240630,PROSPERITY BANK,39759389,28030434,228990,1.173524931118381,6.42,7261264,2.9118927361222156,84497,0.3785569827336942,86664,322,26195934,28030434,16910597,11249685,21960962,18.26301707000578,70.50016286719094,93.45532787683558
PB,Prosperity Bancshares Inc,16835,2024,3,2024_Q3,20240930,16835,20240930,PROSPERITY BANK,40114483,28204778,359846,1.22087910949251,6.68,7342860,2.9409636001124873,83988,0.37526721502827504,97805,20,26336219,28204778,16793632,11585375,22026455,18.304760402869956,70.31071047332208,93.37502674192295
PB,Prosperity Bancshares Inc,16835,2024,4,2024_Q4,20241231,16835,20241231,PROSPERITY BANK,39595132,28459302,493055,1.2527589637024792,6.82,7419290,2.9840713293438395,75836,0.3423869448340119,118431,2189,26604808,28459302,17033155,11468057,21797404,18.737884242941785,71.8757598787649,93.48369822984415
PB,Prosperity Bancshares Inc,16835,2025,1,2025_Q1,20250331,16835,20250331,PROSPERITY BANK,38764102,28320731,133018,1.3580326729584928,7.24,7275847,3.1342025877764508,73378,0.3338767661756964,118076,91,26508496,28320731,17004426,11350435,21628469,18.769548692241084,73.05916953783684,93.60103028414062
PB,Prosperity Bancshares Inc,16835,2025,2,2025_Q2,20250630,16835,20250630,PROSPERITY BANK,38428862,27802726,270567,1.3900406424983587,7.36,7357171,3.169071663661502,102607,0.46224808072012796,99787,576,25986910,27802726,16892509,10943054,21851304,19.144909885699974,72.34855406334957,93.46892819071051
PB,Prosperity Bancshares Inc,16835,2025,3,2025_Q3,20250930,16835,20250930,PROSPERITY BANK,38360065,28161493,411672,1.4151177147372052,7.45,7422066,3.2076070798846232,105797,0.48028922039267796,71675,268,26260715,28161493,16885496,11308634,21688143,19.348418726610603,73.41356955469183,93.25043597653007
PB,Prosperity Bancshares Inc,16835,2025,4,2025_Q4,20251231,16835,20251231,PROSPERITY BANK,38458815,28768719,556320,1.4367250899058512,7.55,7369747,3.2295159632933306,137534,0.6307345970955409,81105,317,26828882,28768719,16866354,11933278,21471626,19.16269911072403,74.8039662688515,93.25713112217475
PNC,"Pnc Financial Services Group, Inc.",6384,2024,1,2024_Q1,20240331,6384,20240331,PNC BANK NATIONAL ASSN,561950304,432284317,1452454,1.0380105719758124,11.58,50231080,2.754390252499456,3400888,1.0609796633293656,883041,410399,413022412,431863200,250588969,187725147,315849584,8.938705014029141,76.92571992985344,95.54415826748578
PNC,"Pnc Financial Services Group, Inc.",6384,2024,2,2024_Q2,20240630,6384,20240630,PNC BANK NATIONAL ASSN,552530492,423233968,2993346,1.0742031136723282,11.84,51368113,2.781186461195443,3477585,1.0785317405482082,917569,375346,403728252,422760181,248384134,181203225,317801335,9.296882931123374,76.5992056778651,95.3912687839838
PNC,"Pnc Financial Services Group, Inc.",6384,2024,3,2024_Q3,20240930,6384,20240930,PNC BANK NATIONAL ASSN,559700365,430345836,4543552,1.085821307245269,11.76,54272435,2.818682422986525,3514006,1.0907992673020086,879158,415188,410356964,429848646,244621167,189502548,317560885,9.696694587647803,76.88861092666967,95.35516082000616
PNC,"Pnc Financial Services Group, Inc.",6384,2024,4,2024_Q4,20241231,6384,20241231,PNC BANK NATIONAL ASSN,556138962,433565511,6200272,1.112043326825585,11.95,53454729,2.8576523301108976,3307131,1.042147417033588,1003173,411152,416644744,433072738,243350371,194949197,312851818,9.611757609602616,77.95992380048352,96.0972986617471
PNC,"Pnc Financial Services Group, Inc.",6384,2025,1,2025_Q1,20250331,6384,20250331,PNC BANK NATIONAL ASSN,549324449,429504882,1607955,1.163642312536023,11.82,55389869,2.968008154324919,3008846,0.9399510481927789,1079533,392258,414147385,429028430,246510437,187121325,315562969,10.083270296967976,78.18783285212926,96.42437195859395
PNC,"Pnc Financial Services Group, Inc.",6384,2025,2,2025_Q2,20250630,6384,20250630,PNC BANK NATIONAL ASSN,554573142,433046862,3316039,1.1985419215043032,12.02,56652636,2.9872180992545894,2769029,0.8437158016262655,952637,384778,415122834,432497011,245455553,191510755,323671970,10.215539071309731,78.08651901862207,95.8609495708573
PNC,"Pnc Financial Services Group, Inc.",6384,2025,3,2025_Q3,20250930,6384,20250930,PNC BANK NATIONAL ASSN,563953196,439691784,5168623,1.2394526636642333,12.34,57910433,3.006622618065073,2760937,0.8424164409927168,901181,360368,420942148,439114507,244798944,198026289,323261994,10.268659422580876,77.96600624283012,95.73573200994812
PNC,"Pnc Financial Services Group, Inc.",6384,2025,4,2025_Q4,20251231,6384,20251231,PNC BANK NATIONAL ASSN,568338163,450665135,7234397,1.295406060461283,12.79,59441103,3.031410839520111,2956794,0.8867613743811911,1074690,401455,435146425,449994633,244204718,209303182,329027570,10.458756224680974,79.2952443350175,96.55648755699728
PNFP,Pinnacle Financial Partners Inc,35583,2024,1,2024_Q1,20240331,35583,20240331,PINNACLE BANK,48762400,39603504,132097,1.0940521963368877,8.57,6204974,3.013491398752185,113598,0.3414065482147414,51646,5273,31180904,39603504,26147771,13884410,32902190,12.72491509851853,81.21729857431136,78.73268991551858
PNFP,Pinnacle Financial Partners Inc,35583,2024,2,2024_Q2,20240630,35583,20240630,PINNACLE BANK,49227159,39970180,196522,0.8086216381675679,6.34,6271112,3.0585434295124734,101706,0.29937875949117443,49227,4057,31152333,39970180,26051460,14315849,33590749,12.73913044626443,81.19538241075419,77.93893597677068
PNFP,Pinnacle Financial Partners Inc,35583,2024,3,2024_Q3,20240930,35583,20240930,PINNACLE BANK,50562077,41155588,354827,0.9636131117633407,7.56,6436713,3.1079233557343153,122904,0.356289671991386,52681,3611,31832007,41155588,26628704,14977824,34103993,12.730317625203568,81.39615783584206,77.34552838851434
PNFP,Pinnacle Financial Partners Inc,35583,2024,4,2024_Q4,20241231,35583,20241231,PINNACLE BANK,52489231,43089412,516527,1.037739189041642,8.18,6517369,3.132933296304694,151340,0.4241460809101109,51036,3515,33763249,43089412,27140060,16462266,35266609,12.416583127308535,82.09190948139438,78.35625373583655
PNFP,Pinnacle Financial Partners Inc,35583,2025,1,2025_Q1,20250331,35583,20250331,PINNACLE BANK,54173093,44735690,150569,1.1293134771749396,9.16,6639380,3.1241462149369728,175907,0.48469690358786804,47937,4337,35914893,44735690,27032475,18194734,35874703,12.25586288750395,82.57916896124058,80.28241656717489
PNFP,Pinnacle Financial Partners Inc,35583,2025,2,2025_Q2,20250630,35583,20250630,PINNACLE BANK,54690073,45253115,319225,1.1870601463701838,9.63,6725336,3.1600497972789188,161822,0.4336443276675945,48025,4652,35974313,45253115,27165813,18563808,36894632,12.297178685426147,82.74466007752449,79.49577172753743
PNFP,Pinnacle Financial Partners Inc,35583,2025,3,2025_Q3,20250930,35583,20250930,PINNACLE BANK,55867973,45987934,502650,1.2341075470960665,10.0,6936719,3.1965281887659027,152315,0.39969288345659837,62112,2632,37545196,45987934,26868198,19559372,37673559,12.416271125497966,82.3153795109051,81.64140620015677
PNFP,Pinnacle Financial Partners Inc,35583,2025,4,2025_Q4,20251231,35583,20251231,PINNACLE BANK,57636946,47876135,689186,1.2537159462038843,10.21,6929788,3.2133533953960085,136231,0.34707330665366465,53760,2870,38678754,47876135,27414945,21022283,38809822,12.023169999326473,83.0650100718383,80.7892157543628
RF,Regions Financial Corp,12368,2024,1,2024_Q1,20240331,12368,20240331,REGIONS BANK,153946000,131273000,409000,1.0718731573085238,10.16,15859000,3.678599407336762,1100000,1.1310821371282853,344000,191000,126329000,131273000,86122000,49104000,95635000,10.301664219921271,85.27210840164733,96.23380283835975
RF,Regions Financial Corp,12368,2024,2,2024_Q2,20240630,12368,20240630,REGIONS BANK,153039000,128943000,959000,1.2555122310980387,11.93,16042000,3.684307495059575,1053000,1.0740185428842448,350000,206000,124487000,128943000,84424000,48393000,96422000,10.482295362619984,84.25499382510341,96.5442094568918
RF,Regions Financial Corp,12368,2024,3,2024_Q3,20240930,12368,20240930,REGIONS BANK,156385000,128575000,1487000,1.2901699735148466,12.04,17642000,3.6924028867367724,1057000,1.0862751143312266,422000,229000,123537000,128575000,83732000,48911000,95698000,11.281133101000735,82.21696454263517,96.08166439821116
RF,Regions Financial Corp,12368,2024,4,2024_Q4,20241231,12368,20241231,REGIONS BANK,155918000,130261000,2053000,1.3320754423165266,12.51,16174000,3.706867048135984,1149000,1.1807867801208534,428000,221000,125313000,130261000,84375000,49862000,95695000,10.373401403301735,83.54455547146577,96.20147242843214
RF,Regions Financial Corp,12368,2025,1,2025_Q1,20250331,12368,20250331,REGIONS BANK,158421000,132993000,564000,1.4353929992778498,13.45,17382000,3.59431955977694,1101000,1.1459797033567527,385000,232000,128136000,132993000,85641000,51439000,94462000,10.972030223265856,83.94909765750754,96.34792808644063
RF,Regions Financial Corp,12368,2025,2,2025_Q2,20250630,12368,20250630,REGIONS BANK,157807000,132002000,1163000,1.4779326733679836,13.65,17547000,3.673072961120758,1007000,1.0350179355143743,369000,215000,127066000,132002000,84562000,51422000,95681000,11.119278612482336,83.6477469313782,96.26066271723155
RF,Regions Financial Corp,12368,2025,3,2025_Q3,20250930,12368,20250930,REGIONS BANK,158598000,131484000,1756000,1.4847702395900713,13.54,18047000,3.6863858981935915,972000,1.005326575994208,426000,202000,126973000,131484000,83604000,51982000,95104000,11.379084225526173,82.90394582529414,96.56916430896536
RF,Regions Financial Corp,12368,2025,4,2025_Q4,20251231,12368,20251231,REGIONS BANK,158218000,131987000,2251000,1.4265579330816947,12.9,18071000,3.7147669881382988,957000,0.9955993882837614,408000,259000,128113000,131987000,83809000,52253000,94567000,11.421582879318409,83.4209761215538,97.06486244857449
RJF,Raymond James Financial Inc,33893,2024,1,2024_Q1,20240331,33893,20240331,RAYMOND JAMES BANK,41193257,37315094,122472,1.1779089982537836,17.5,2795527,2.8838101136715895,151957,0.48389056202119685,3224,0,26612656,37315094,35304327,2456352,30980142,6.786370400378877,90.5854421756454,71.31874302661545
RJF,Raymond James Financial Inc,33893,2024,2,2024_Q2,20240630,33893,20240630,RAYMOND JAMES BANK,40812311,36947881,264318,1.2790449983164984,18.82,2827535,2.8606563730389336,124091,0.39215072826502595,5535,639,26760651,36947881,34896055,2529424,31237769,6.928142344107885,90.531214956193,72.42810758213713
RJF,Raymond James Financial Inc,33893,2024,3,2024_Q3,20240930,33893,20240930,RAYMOND JAMES BANK,41637186,37592202,396557,1.2769025246207544,18.53,2984274,2.859706496586245,124996,0.3892549369148591,2815,0,27439222,37592202,35127051,3034313,31704490,7.167328743109584,90.28516480436502,72.99179228713444
