ticker,bank_name,period_year,period_quarter,period_label,score,rating,workstream
SCHW,Schwab Charles Corp,2024,3,2024_Q3,0.0,1,private_credit
SCHW,Schwab Charles Corp,2024,4,2024_Q4,0.0,1,private_credit
SCHW,Schwab Charles Corp,2025,1,2025_Q1,0.0,1,private_credit
SCHW,Schwab Charles Corp,2025,2,2025_Q2,0.0,1,private_credit
SCHW,Schwab Charles Corp,2025,3,2025_Q3,0.0,1,private_credit
SCHW,Schwab Charles Corp,2025,4,2025_Q4,0.0,1,private_credit
SF,Stifel Financial Corp,2024,1,2024_Q1,37.84090909090909,2,private_credit
SF,Stifel Financial Corp,2024,2,2024_Q2,28.854166666666664,2,private_credit
SF,Stifel Financial Corp,2024,3,2024_Q3,0.0,1,private_credit
SF,Stifel Financial Corp,2024,4,2024_Q4,77.3529411764706,4,private_credit
SF,Stifel Financial Corp,2025,1,2025_Q1,0.0,1,private_credit
SF,Stifel Financial Corp,2025,2,2025_Q2,0.0,1,private_credit
SF,Stifel Financial Corp,2025,3,2025_Q3,0.0,1,private_credit
SF,Stifel Financial Corp,2025,4,2025_Q4,34.42307692307693,2,private_credit
SNV,Synovus Financial Corp,2024,1,2024_Q1,45.34090909090909,3,private_credit
SNV,Synovus Financial Corp,2024,2,2024_Q2,40.3125,3,private_credit
SNV,Synovus Financial Corp,2024,3,2024_Q3,21.900000000000002,2,private_credit
SNV,Synovus Financial Corp,2024,4,2024_Q4,32.94117647058824,2,private_credit
SNV,Synovus Financial Corp,2025,1,2025_Q1,27.125,2,private_credit
SNV,Synovus Financial Corp,2025,2,2025_Q2,36.25,2,private_credit
SNV,Synovus Financial Corp,2025,3,2025_Q3,26.785714285714285,2,private_credit
SNV,Synovus Financial Corp,2025,4,2025_Q4,21.730769230769234,2,private_credit
SOFI,"SoFi Technologies, Inc.",2024,1,2024_Q1,0.0,1,private_credit
SOFI,"SoFi Technologies, Inc.",2024,2,2024_Q2,46.041666666666664,3,private_credit
SOFI,"SoFi Technologies, Inc.",2024,3,2024_Q3,59.300000000000004,3,private_credit
SOFI,"SoFi Technologies, Inc.",2024,4,2024_Q4,0.0,1,private_credit
SOFI,"SoFi Technologies, Inc.",2025,1,2025_Q1,39.5,2,private_credit
SOFI,"SoFi Technologies, Inc.",2025,2,2025_Q2,42.142857142857146,3,private_credit
SOFI,"SoFi Technologies, Inc.",2025,3,2025_Q3,0.0,1,private_credit
SOFI,"SoFi Technologies, Inc.",2025,4,2025_Q4,34.42307692307693,2,private_credit
SSB,SouthState Bank Corp,2024,1,2024_Q1,0.0,1,private_credit
SSB,SouthState Bank Corp,2024,2,2024_Q2,0.0,1,private_credit
SSB,SouthState Bank Corp,2024,3,2024_Q3,0.0,1,private_credit
SSB,SouthState Bank Corp,2024,4,2024_Q4,19.19117647058824,1,private_credit
SSB,SouthState Bank Corp,2025,1,2025_Q1,54.625,3,private_credit
SSB,SouthState Bank Corp,2025,2,2025_Q2,36.25,2,private_credit
SSB,SouthState Bank Corp,2025,3,2025_Q3,26.785714285714285,2,private_credit
SSB,SouthState Bank Corp,2025,4,2025_Q4,39.71153846153846,2,private_credit
STT,State Street Corp,2024,1,2024_Q1,75.3409090909091,4,private_credit
STT,State Street Corp,2024,2,2024_Q2,73.54166666666667,4,private_credit
STT,State Street Corp,2024,3,2024_Q3,73.6,4,private_credit
STT,State Street Corp,2024,4,2024_Q4,80.80882352941177,5,private_credit
STT,State Street Corp,2025,1,2025_Q1,85.25,5,private_credit
STT,State Street Corp,2025,2,2025_Q2,62.767857142857146,4,private_credit
STT,State Street Corp,2025,3,2025_Q3,62.142857142857146,4,private_credit
STT,State Street Corp,2025,4,2025_Q4,88.26923076923077,5,private_credit
SYF,Synchrony Financial,2024,1,2024_Q1,0.0,1,private_credit
SYF,Synchrony Financial,2024,2,2024_Q2,0.0,1,private_credit
SYF,Synchrony Financial,2024,3,2024_Q3,0.0,1,private_credit
SYF,Synchrony Financial,2024,4,2024_Q4,0.0,1,private_credit
SYF,Synchrony Financial,2025,1,2025_Q1,0.0,1,private_credit
SYF,Synchrony Financial,2025,2,2025_Q2,0.0,1,private_credit
SYF,Synchrony Financial,2025,3,2025_Q3,0.0,1,private_credit
SYF,Synchrony Financial,2025,4,2025_Q4,0.0,1,private_credit
TFC,Truist Financial Corp,2024,1,2024_Q1,0.0,1,private_credit
TFC,Truist Financial Corp,2024,2,2024_Q2,0.0,1,private_credit
TFC,Truist Financial Corp,2024,3,2024_Q3,0.0,1,private_credit
TFC,Truist Financial Corp,2024,4,2024_Q4,19.19117647058824,1,private_credit
TFC,Truist Financial Corp,2025,1,2025_Q1,0.0,1,private_credit
TFC,Truist Financial Corp,2025,2,2025_Q2,0.0,1,private_credit
TFC,Truist Financial Corp,2025,3,2025_Q3,0.0,1,private_credit
TFC,Truist Financial Corp,2025,4,2025_Q4,0.0,1,private_credit
UMBF,Umb Financial Corp,2024,1,2024_Q1,67.8409090909091,4,private_credit
UMBF,Umb Financial Corp,2024,2,2024_Q2,62.08333333333333,4,private_credit
UMBF,Umb Financial Corp,2024,3,2024_Q3,64.80000000000001,4,private_credit
UMBF,Umb Financial Corp,2024,4,2024_Q4,52.352941176470594,3,private_credit
UMBF,Umb Financial Corp,2025,1,2025_Q1,67.0,4,private_credit
UMBF,Umb Financial Corp,2025,2,2025_Q2,51.964285714285715,3,private_credit
UMBF,Umb Financial Corp,2025,3,2025_Q3,77.58928571428572,4,private_credit
UMBF,Umb Financial Corp,2025,4,2025_Q4,0.0,1,private_credit
USB,Us Bancorp \De\,2024,1,2024_Q1,0.0,1,private_credit
USB,Us Bancorp \De\,2024,2,2024_Q2,0.0,1,private_credit
USB,Us Bancorp \De\,2024,3,2024_Q3,0.0,1,private_credit
USB,Us Bancorp \De\,2024,4,2024_Q4,0.0,1,private_credit
USB,Us Bancorp \De\,2025,1,2025_Q1,82.875,5,private_credit
USB,Us Bancorp \De\,2025,2,2025_Q2,0.0,1,private_credit
USB,Us Bancorp \De\,2025,3,2025_Q3,0.0,1,private_credit
USB,Us Bancorp \De\,2025,4,2025_Q4,75.57692307692308,4,private_credit
VLY,Valley National Bancorp,2024,1,2024_Q1,0.0,1,private_credit
VLY,Valley National Bancorp,2024,2,2024_Q2,68.95833333333333,4,private_credit
VLY,Valley National Bancorp,2024,3,2024_Q3,30.700000000000003,2,private_credit
VLY,Valley National Bancorp,2024,4,2024_Q4,0.0,1,private_credit
VLY,Valley National Bancorp,2025,1,2025_Q1,0.0,1,private_credit
VLY,Valley National Bancorp,2025,2,2025_Q2,74.73214285714286,4,private_credit
VLY,Valley National Bancorp,2025,3,2025_Q3,40.71428571428572,3,private_credit
VLY,Valley National Bancorp,2025,4,2025_Q4,0.0,1,private_credit
WAL,Western Alliance Bancorporation,2024,1,2024_Q1,37.84090909090909,2,private_credit
WAL,Western Alliance Bancorporation,2024,2,2024_Q2,0.0,1,private_credit
WAL,Western Alliance Bancorporation,2024,3,2024_Q3,0.0,1,private_credit
WAL,Western Alliance Bancorporation,2024,4,2024_Q4,27.279411764705884,2,private_credit
WAL,Western Alliance Bancorporation,2025,1,2025_Q1,39.5,2,private_credit
WAL,Western Alliance Bancorporation,2025,2,2025_Q2,26.428571428571427,2,private_credit
WAL,Western Alliance Bancorporation,2025,3,2025_Q3,0.0,1,private_credit
WAL,Western Alliance Bancorporation,2025,4,2025_Q4,42.884615384615394,3,private_credit
WBS,Webster Financial Corp,2024,1,2024_Q1,62.84090909090909,4,private_credit
WBS,Webster Financial Corp,2024,2,2024_Q2,58.64583333333333,3,private_credit
WBS,Webster Financial Corp,2024,3,2024_Q3,82.5,5,private_credit
WBS,Webster Financial Corp,2024,4,2024_Q4,82.20588235294117,5,private_credit
WBS,Webster Financial Corp,2025,1,2025_Q1,77.375,4,private_credit
WBS,Webster Financial Corp,2025,2,2025_Q2,94.91071428571429,5,private_credit
WBS,Webster Financial Corp,2025,3,2025_Q3,70.98214285714286,4,private_credit
WBS,Webster Financial Corp,2025,4,2025_Q4,34.42307692307693,2,private_credit
WFC,Wells Fargo & Company/Mn,2024,1,2024_Q1,80.3409090909091,5,private_credit
WFC,Wells Fargo & Company/Mn,2024,2,2024_Q2,93.22916666666667,5,private_credit
WFC,Wells Fargo & Company/Mn,2024,3,2024_Q3,72.6,4,private_credit
WFC,Wells Fargo & Company/Mn,2024,4,2024_Q4,85.73529411764706,5,private_credit
WFC,Wells Fargo & Company/Mn,2025,1,2025_Q1,64.625,4,private_credit
WFC,Wells Fargo & Company/Mn,2025,2,2025_Q2,79.19642857142857,4,private_credit
WFC,Wells Fargo & Company/Mn,2025,3,2025_Q3,55.98214285714286,3,private_credit
WFC,Wells Fargo & Company/Mn,2025,4,2025_Q4,74.03846153846153,4,private_credit
WTFC,Wintrust Financial Corp,2024,1,2024_Q1,0.0,1,private_credit
WTFC,Wintrust Financial Corp,2024,2,2024_Q2,0.0,1,private_credit
WTFC,Wintrust Financial Corp,2024,3,2024_Q3,0.0,1,private_credit
WTFC,Wintrust Financial Corp,2024,4,2024_Q4,45.220588235294116,3,private_credit
WTFC,Wintrust Financial Corp,2025,1,2025_Q1,0.0,1,private_credit
WTFC,Wintrust Financial Corp,2025,2,2025_Q2,0.0,1,private_credit
WTFC,Wintrust Financial Corp,2025,3,2025_Q3,47.94642857142858,3,private_credit
WTFC,Wintrust Financial Corp,2025,4,2025_Q4,61.34615384615385,4,private_credit
ZION,"Zions Bancorporation, National Association",2024,1,2024_Q1,0.0,1,private_credit
ZION,"Zions Bancorporation, National Association",2024,2,2024_Q2,0.0,1,private_credit
ZION,"Zions Bancorporation, National Association",2024,3,2024_Q3,0.0,1,private_credit
ZION,"Zions Bancorporation, National Association",2024,4,2024_Q4,27.279411764705884,2,private_credit
ZION,"Zions Bancorporation, National Association",2025,1,2025_Q1,0.0,1,private_credit
ZION,"Zions Bancorporation, National Association",2025,2,2025_Q2,26.428571428571427,2,private_credit
ZION,"Zions Bancorporation, National Association",2025,3,2025_Q3,93.92857142857144,5,private_credit
ZION,"Zions Bancorporation, National Association",2025,4,2025_Q4,0.0,1,private_credit
ALLY,Ally Financial Inc.,2024,1,2024_Q1,40.611111111111114,3,risk_resilience
ALLY,Ally Financial Inc.,2024,2,2024_Q2,47.22222222222223,3,risk_resilience
ALLY,Ally Financial Inc.,2024,3,2024_Q3,44.0,3,risk_resilience
ALLY,Ally Financial Inc.,2024,4,2024_Q4,39.61386054421768,2,risk_resilience
ALLY,Ally Financial Inc.,2025,1,2025_Q1,30.097959183673474,2,risk_resilience
ALLY,Ally Financial Inc.,2025,2,2025_Q2,33.333333333333336,2,risk_resilience
ALLY,Ally Financial Inc.,2025,3,2025_Q3,38.159013605442176,2,risk_resilience
ALLY,Ally Financial Inc.,2025,4,2025_Q4,41.54336734693877,3,risk_resilience
ASB,Associated Banc-Corp,2024,1,2024_Q1,47.77777777777778,3,risk_resilience
ASB,Associated Banc-Corp,2024,2,2024_Q2,53.33333333333333,3,risk_resilience
ASB,Associated Banc-Corp,2024,3,2024_Q3,51.0,3,risk_resilience
ASB,Associated Banc-Corp,2024,4,2024_Q4,44.811819727891155,3,risk_resilience
ASB,Associated Banc-Corp,2025,1,2025_Q1,55.23265306122449,3,risk_resilience
ASB,Associated Banc-Corp,2025,2,2025_Q2,56.94940476190476,3,risk_resilience
ASB,Associated Banc-Corp,2025,3,2025_Q3,57.259778911564624,3,risk_resilience
ASB,Associated Banc-Corp,2025,4,2025_Q4,58.182397959183675,3,risk_resilience
AXP,American Express Co,2024,1,2024_Q1,69.8888888888889,4,risk_resilience
AXP,American Express Co,2024,2,2024_Q2,69.55555555555556,4,risk_resilience
AXP,American Express Co,2024,3,2024_Q3,70.55555555555556,4,risk_resilience
AXP,American Express Co,2024,4,2024_Q4,65.51462585034014,4,risk_resilience
AXP,American Express Co,2025,1,2025_Q1,64.74353741496599,4,risk_resilience
AXP,American Express Co,2025,2,2025_Q2,64.62585034013605,4,risk_resilience
AXP,American Express Co,2025,3,2025_Q3,64.76828231292518,4,risk_resilience
AXP,American Express Co,2025,4,2025_Q4,64.96811224489795,4,risk_resilience
BAC,Bank Of America Corp,2024,1,2024_Q1,47.05555555555556,3,risk_resilience
BAC,Bank Of America Corp,2024,2,2024_Q2,44.66666666666667,3,risk_resilience
BAC,Bank Of America Corp,2024,3,2024_Q3,43.777777777777786,3,risk_resilience
BAC,Bank Of America Corp,2024,4,2024_Q4,39.98520408163265,2,risk_resilience
BAC,Bank Of America Corp,2025,1,2025_Q1,42.0452380952381,3,risk_resilience
BAC,Bank Of America Corp,2025,2,2025_Q2,44.19642857142857,3,risk_resilience
BAC,Bank Of America Corp,2025,3,2025_Q3,45.042517006802726,3,risk_resilience
BAC,Bank Of America Corp,2025,4,2025_Q4,44.538690476190474,3,risk_resilience
BK,Bank of New York Mellon Corp,2024,1,2024_Q1,41.83333333333333,3,risk_resilience
BK,Bank of New York Mellon Corp,2024,2,2024_Q2,48.722222222222214,3,risk_resilience
BK,Bank of New York Mellon Corp,2024,3,2024_Q3,50.94444444444444,3,risk_resilience
BK,Bank of New York Mellon Corp,2024,4,2024_Q4,53.7077380952381,3,risk_resilience
BK,Bank of New York Mellon Corp,2025,1,2025_Q1,60.88163265306122,4,risk_resilience
BK,Bank of New York Mellon Corp,2025,2,2025_Q2,57.44366496598639,3,risk_resilience
BK,Bank of New York Mellon Corp,2025,3,2025_Q3,61.57738095238095,4,risk_resilience
BK,Bank of New York Mellon Corp,2025,4,2025_Q4,63.718112244897966,4,risk_resilience
BKU,"BankUnited, Inc.",2024,1,2024_Q1,30.444444444444443,2,risk_resilience
BKU,"BankUnited, Inc.",2024,2,2024_Q2,31.44444444444445,2,risk_resilience
BKU,"BankUnited, Inc.",2024,3,2024_Q3,31.333333333333336,2,risk_resilience
BKU,"BankUnited, Inc.",2024,4,2024_Q4,33.79345238095238,2,risk_resilience
BKU,"BankUnited, Inc.",2025,1,2025_Q1,33.62040816326531,2,risk_resilience
BKU,"BankUnited, Inc.",2025,2,2025_Q2,35.406037414965986,2,risk_resilience
BKU,"BankUnited, Inc.",2025,3,2025_Q3,30.505952380952383,2,risk_resilience
BKU,"BankUnited, Inc.",2025,4,2025_Q4,29.075255102040817,2,risk_resilience
BOKF,Bok Financial Corp,2024,1,2024_Q1,43.27777777777777,3,risk_resilience
BOKF,Bok Financial Corp,2024,2,2024_Q2,54.44444444444444,3,risk_resilience
BOKF,Bok Financial Corp,2024,3,2024_Q3,57.27777777777777,3,risk_resilience
BOKF,Bok Financial Corp,2024,4,2024_Q4,61.407738095238095,4,risk_resilience
BOKF,Bok Financial Corp,2025,1,2025_Q1,46.1593537414966,3,risk_resilience
BOKF,Bok Financial Corp,2025,2,2025_Q2,49.67049319727891,3,risk_resilience
BOKF,Bok Financial Corp,2025,3,2025_Q3,46.70918367346939,3,risk_resilience
BOKF,Bok Financial Corp,2025,4,2025_Q4,47.34906462585034,3,risk_resilience
BPOP,"Popular, Inc.",2024,1,2024_Q1,34.88888888888889,2,risk_resilience
BPOP,"Popular, Inc.",2024,2,2024_Q2,36.55555555555555,2,risk_resilience
BPOP,"Popular, Inc.",2024,3,2024_Q3,34.666666666666664,2,risk_resilience
BPOP,"Popular, Inc.",2024,4,2024_Q4,40.20773809523809,3,risk_resilience
BPOP,"Popular, Inc.",2025,1,2025_Q1,50.07142857142857,3,risk_resilience
BPOP,"Popular, Inc.",2025,2,2025_Q2,50.43154761904762,3,risk_resilience
BPOP,"Popular, Inc.",2025,3,2025_Q3,41.39243197278912,3,risk_resilience
BPOP,"Popular, Inc.",2025,4,2025_Q4,40.27423469387755,3,risk_resilience
C,Citigroup Inc,2024,1,2024_Q1,38.0,2,risk_resilience
C,Citigroup Inc,2024,2,2024_Q2,40.0,2,risk_resilience
C,Citigroup Inc,2024,3,2024_Q3,39.888888888888886,2,risk_resilience
C,Citigroup Inc,2024,4,2024_Q4,35.70085034013605,2,risk_resilience
C,Citigroup Inc,2025,1,2025_Q1,38.6530612244898,2,risk_resilience
C,Citigroup Inc,2025,2,2025_Q2,32.32568027210884,2,risk_resilience
C,Citigroup Inc,2025,3,2025_Q3,31.42219387755102,2,risk_resilience
C,Citigroup Inc,2025,4,2025_Q4,29.787414965986393,2,risk_resilience
CFG,Citizens Financial Group Inc/Ri,2024,1,2024_Q1,29.444444444444443,2,risk_resilience
CFG,Citizens Financial Group Inc/Ri,2024,2,2024_Q2,28.88888888888889,2,risk_resilience
CFG,Citizens Financial Group Inc/Ri,2024,3,2024_Q3,32.11111111111111,2,risk_resilience
CFG,Citizens Financial Group Inc/Ri,2024,4,2024_Q4,29.22517006802721,2,risk_resilience
CFG,Citizens Financial Group Inc/Ri,2025,1,2025_Q1,30.46904761904762,2,risk_resilience
CFG,Citizens Financial Group Inc/Ri,2025,2,2025_Q2,31.003401360544217,2,risk_resilience
CFG,Citizens Financial Group Inc/Ri,2025,3,2025_Q3,32.368197278911566,2,risk_resilience
CFG,Citizens Financial Group Inc/Ri,2025,4,2025_Q4,32.16624149659864,2,risk_resilience
CFR,"Cullen/Frost Bankers, Inc.",2024,1,2024_Q1,58.0,3,risk_resilience
CFR,"Cullen/Frost Bankers, Inc.",2024,2,2024_Q2,61.99999999999999,4,risk_resilience
CFR,"Cullen/Frost Bankers, Inc.",2024,3,2024_Q3,59.55555555555556,3,risk_resilience
CFR,"Cullen/Frost Bankers, Inc.",2024,4,2024_Q4,59.85059523809523,3,risk_resilience
CFR,"Cullen/Frost Bankers, Inc.",2025,1,2025_Q1,62.57755102040816,4,risk_resilience
CFR,"Cullen/Frost Bankers, Inc.",2025,2,2025_Q2,62.48511904761905,4,risk_resilience
CFR,"Cullen/Frost Bankers, Inc.",2025,3,2025_Q3,62.72321428571428,4,risk_resilience
CFR,"Cullen/Frost Bankers, Inc.",2025,4,2025_Q4,59.66836734693877,3,risk_resilience
CMA,Comerica Inc,2024,1,2024_Q1,41.666666666666664,3,risk_resilience
CMA,Comerica Inc,2024,2,2024_Q2,45.666666666666664,3,risk_resilience
CMA,Comerica Inc,2024,3,2024_Q3,46.44444444444444,3,risk_resilience
CMA,Comerica Inc,2024,4,2024_Q4,46.226105442176866,3,risk_resilience
CMA,Comerica Inc,2025,1,2025_Q1,48.64081632653061,3,risk_resilience
CMA,Comerica Inc,2025,2,2025_Q2,51.235119047619044,3,risk_resilience
CMA,Comerica Inc,2025,3,2025_Q3,49.007227891156454,3,risk_resilience
CMA,Comerica Inc,2025,4,2025_Q4,48.81377551020408,3,risk_resilience
COF,Capital One Financial Corp,2024,1,2024_Q1,52.83333333333333,3,risk_resilience
COF,Capital One Financial Corp,2024,2,2024_Q2,36.22222222222222,2,risk_resilience
COF,Capital One Financial Corp,2024,3,2024_Q3,47.833333333333336,3,risk_resilience
COF,Capital One Financial Corp,2024,4,2024_Q4,47.115901360544214,3,risk_resilience
COF,Capital One Financial Corp,2025,1,2025_Q1,53.724489795918366,3,risk_resilience
COF,Capital One Financial Corp,2025,2,2025_Q2,36.10756802721088,2,risk_resilience
COF,Capital One Financial Corp,2025,3,2025_Q3,37.030187074829925,2,risk_resilience
COF,Capital One Financial Corp,2025,4,2025_Q4,36.817602040816325,2,risk_resilience
COLB,"Columbia Banking System, Inc.",2024,1,2024_Q1,61.77777777777777,4,risk_resilience
COLB,"Columbia Banking System, Inc.",2024,2,2024_Q2,58.666666666666664,3,risk_resilience
COLB,"Columbia Banking System, Inc.",2024,3,2024_Q3,60.888888888888886,4,risk_resilience
COLB,"Columbia Banking System, Inc.",2024,4,2024_Q4,63.46896258503401,4,risk_resilience
COLB,"Columbia Banking System, Inc.",2025,1,2025_Q1,55.481632653061226,3,risk_resilience
COLB,"Columbia Banking System, Inc.",2025,2,2025_Q2,56.47108843537415,3,risk_resilience
COLB,"Columbia Banking System, Inc.",2025,3,2025_Q3,54.24319727891156,3,risk_resilience
COLB,"Columbia Banking System, Inc.",2025,4,2025_Q4,57.91454081632653,3,risk_resilience
DFS,Discover Financial Services,2024,1,2024_Q1,57.77777777777778,3,risk_resilience
DFS,Discover Financial Services,2024,2,2024_Q2,63.66666666666666,4,risk_resilience
DFS,Discover Financial Services,2024,3,2024_Q3,62.666666666666664,4,risk_resilience
DFS,Discover Financial Services,2024,4,2024_Q4,63.74651360544217,4,risk_resilience
DFS,Discover Financial Services,2025,1,2025_Q1,62.7673469387755,4,risk_resilience
DFS,Discover Financial Services,2025,2,2025_Q2,,,risk_resilience
DFS,Discover Financial Services,2025,3,2025_Q3,,,risk_resilience
DFS,Discover Financial Services,2025,4,2025_Q4,,,risk_resilience
EWBC,East West Bancorp Inc,2024,1,2024_Q1,75.33333333333333,4,risk_resilience
EWBC,East West Bancorp Inc,2024,2,2024_Q2,70.88888888888889,4,risk_resilience
EWBC,East West Bancorp Inc,2024,3,2024_Q3,72.11111111111111,4,risk_resilience
EWBC,East West Bancorp Inc,2024,4,2024_Q4,66.79472789115647,4,risk_resilience
EWBC,East West Bancorp Inc,2025,1,2025_Q1,69.53860544217687,4,risk_resilience
EWBC,East West Bancorp Inc,2025,2,2025_Q2,69.83205782312923,4,risk_resilience
EWBC,East West Bancorp Inc,2025,3,2025_Q3,70.14030612244898,4,risk_resilience
EWBC,East West Bancorp Inc,2025,4,2025_Q4,72.53401360544218,4,risk_resilience
FCNCA,First Citizens Bancshares Inc,2024,1,2024_Q1,58.666666666666664,3,risk_resilience
FCNCA,First Citizens Bancshares Inc,2024,2,2024_Q2,57.22222222222222,3,risk_resilience
FCNCA,First Citizens Bancshares Inc,2024,3,2024_Q3,54.11111111111111,3,risk_resilience
FCNCA,First Citizens Bancshares Inc,2024,4,2024_Q4,50.481802721088435,3,risk_resilience
FCNCA,First Citizens Bancshares Inc,2025,1,2025_Q1,30.296768707482993,2,risk_resilience
FCNCA,First Citizens Bancshares Inc,2025,2,2025_Q2,30.369897959183675,2,risk_resilience
FCNCA,First Citizens Bancshares Inc,2025,3,2025_Q3,29.683248299319732,2,risk_resilience
FCNCA,First Citizens Bancshares Inc,2025,4,2025_Q4,30.880102040816325,2,risk_resilience
FHN,First Horizon Corp,2024,1,2024_Q1,60.111111111111114,4,risk_resilience
FHN,First Horizon Corp,2024,2,2024_Q2,58.22222222222223,3,risk_resilience
FHN,First Horizon Corp,2024,3,2024_Q3,59.22222222222223,3,risk_resilience
FHN,First Horizon Corp,2024,4,2024_Q4,50.85153061224489,3,risk_resilience
FHN,First Horizon Corp,2025,1,2025_Q1,57.16989795918367,3,risk_resilience
FHN,First Horizon Corp,2025,2,2025_Q2,59.051870748299315,3,risk_resilience
FHN,First Horizon Corp,2025,3,2025_Q3,56.579506802721085,3,risk_resilience
FHN,First Horizon Corp,2025,4,2025_Q4,57.92517006802721,3,risk_resilience
FITB,Fifth Third Bancorp,2024,1,2024_Q1,54.99999999999999,3,risk_resilience
FITB,Fifth Third Bancorp,2024,2,2024_Q2,58.66666666666667,3,risk_resilience
FITB,Fifth Third Bancorp,2024,3,2024_Q3,56.222222222222214,3,risk_resilience
FITB,Fifth Third Bancorp,2024,4,2024_Q4,56.26488095238095,3,risk_resilience
FITB,Fifth Third Bancorp,2025,1,2025_Q1,48.86122448979592,3,risk_resilience
FITB,Fifth Third Bancorp,2025,2,2025_Q2,54.717261904761905,3,risk_resilience
FITB,Fifth Third Bancorp,2025,3,2025_Q3,57.814625850340136,3,risk_resilience
FITB,Fifth Third Bancorp,2025,4,2025_Q4,51.877125850340136,3,risk_resilience
FLG,"Flagstar Financial, Inc.",2024,1,2024_Q1,15.444444444444445,1,risk_resilience
FLG,"Flagstar Financial, Inc.",2024,2,2024_Q2,6.333333333333333,1,risk_resilience
FLG,"Flagstar Financial, Inc.",2024,3,2024_Q3,6.111111111111111,1,risk_resilience
FLG,"Flagstar Financial, Inc.",2024,4,2024_Q4,10.026700680272109,1,risk_resilience
FLG,"Flagstar Financial, Inc.",2025,1,2025_Q1,10.353911564625852,1,risk_resilience
FLG,"Flagstar Financial, Inc.",2025,2,2025_Q2,14.730017006802719,1,risk_resilience
FLG,"Flagstar Financial, Inc.",2025,3,2025_Q3,14.751275510204081,1,risk_resilience
FLG,"Flagstar Financial, Inc.",2025,4,2025_Q4,16.61777210884354,1,risk_resilience
FNB,Fnb Corp,2024,1,2024_Q1,69.22222222222221,4,risk_resilience
FNB,Fnb Corp,2024,2,2024_Q2,67.11111111111111,4,risk_resilience
FNB,Fnb Corp,2024,3,2024_Q3,63.888888888888886,4,risk_resilience
FNB,Fnb Corp,2024,4,2024_Q4,55.84268707482993,3,risk_resilience
FNB,Fnb Corp,2025,1,2025_Q1,56.97210884353742,3,risk_resilience
FNB,Fnb Corp,2025,2,2025_Q2,58.562925170068034,3,risk_resilience
FNB,Fnb Corp,2025,3,2025_Q3,60.533588435374156,4,risk_resilience
FNB,Fnb Corp,2025,4,2025_Q4,65.7610544217687,4,risk_resilience
GS,Goldman Sachs Group Inc,2024,1,2024_Q1,48.1111111111111,3,risk_resilience
GS,Goldman Sachs Group Inc,2024,2,2024_Q2,46.88888888888889,3,risk_resilience
GS,Goldman Sachs Group Inc,2024,3,2024_Q3,44.0,3,risk_resilience
GS,Goldman Sachs Group Inc,2024,4,2024_Q4,43.13945578231293,3,risk_resilience
GS,Goldman Sachs Group Inc,2025,1,2025_Q1,45.781122448979595,3,risk_resilience
GS,Goldman Sachs Group Inc,2025,2,2025_Q2,43.42474489795919,3,risk_resilience
GS,Goldman Sachs Group Inc,2025,3,2025_Q3,43.133503401360535,3,risk_resilience
GS,Goldman Sachs Group Inc,2025,4,2025_Q4,41.50085034013605,3,risk_resilience
HBAN,Huntington Bancshares Inc,2024,1,2024_Q1,45.94444444444445,3,risk_resilience
HBAN,Huntington Bancshares Inc,2024,2,2024_Q2,43.66666666666667,3,risk_resilience
HBAN,Huntington Bancshares Inc,2024,3,2024_Q3,45.44444444444445,3,risk_resilience
HBAN,Huntington Bancshares Inc,2024,4,2024_Q4,45.0045918367347,3,risk_resilience
HBAN,Huntington Bancshares Inc,2025,1,2025_Q1,49.61683673469388,3,risk_resilience
HBAN,Huntington Bancshares Inc,2025,2,2025_Q2,46.675170068027214,3,risk_resilience
HBAN,Huntington Bancshares Inc,2025,3,2025_Q3,48.93707482993197,3,risk_resilience
HBAN,Huntington Bancshares Inc,2025,4,2025_Q4,45.737670068027214,3,risk_resilience
JPM,Jpmorgan Chase & Co,2024,1,2024_Q1,52.55555555555555,3,risk_resilience
JPM,Jpmorgan Chase & Co,2024,2,2024_Q2,55.44444444444445,3,risk_resilience
JPM,Jpmorgan Chase & Co,2024,3,2024_Q3,54.222222222222214,3,risk_resilience
JPM,Jpmorgan Chase & Co,2024,4,2024_Q4,54.640391156462584,3,risk_resilience
JPM,Jpmorgan Chase & Co,2025,1,2025_Q1,46.8156462585034,3,risk_resilience
JPM,Jpmorgan Chase & Co,2025,2,2025_Q2,46.875,3,risk_resilience
JPM,Jpmorgan Chase & Co,2025,3,2025_Q3,44.0858843537415,3,risk_resilience
JPM,Jpmorgan Chase & Co,2025,4,2025_Q4,45.04676870748299,3,risk_resilience
KEY,Keycorp,2024,1,2024_Q1,22.444444444444443,2,risk_resilience
KEY,Keycorp,2024,2,2024_Q2,21.333333333333332,2,risk_resilience
KEY,Keycorp,2024,3,2024_Q3,19.555555555555557,1,risk_resilience
KEY,Keycorp,2024,4,2024_Q4,21.105102040816327,2,risk_resilience
KEY,Keycorp,2025,1,2025_Q1,37.37125850340136,2,risk_resilience
KEY,Keycorp,2025,2,2025_Q2,39.63222789115646,2,risk_resilience
KEY,Keycorp,2025,3,2025_Q3,42.02168367346939,3,risk_resilience
KEY,Keycorp,2025,4,2025_Q4,47.06845238095238,3,risk_resilience
MS,Morgan Stanley,2024,1,2024_Q1,62.11111111111111,4,risk_resilience
